NAME,COUNTYFP,GRID_ID,YEAR,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,AGEUNDER13_TOT,AGE1424_TOT,AGE2544_TOT,AGE4564_TOT,AGE65PLUS_TOT,COUNTY_AREA,POPDENSITY,POPDENSITY_MALE,POPDENSITY_FEM,Structure Arsons,Mobile Arsons,Other Arsons,Total Arsons,Total Arsons Cleared,Unemployment,medianHHI2018
Tulare,107,88,2010,29.7,28.9,30.5,5.812376275684052,4.111146204534697,6.050626226546918,4.806201695294301,2.1775226638032033,19294862321.4868,22.957873065863172,11.49487341783268,11.462999648030491,10,9,44,63,7,0.171,48763
Tulare,107,88,2011,29.8,29.1,30.6,5.844146390950299,4.135090402337317,6.09405747710665,4.859428299500558,2.2228715232778624,19294862321.4868,23.155594093172684,11.593137917905771,11.562456175266915,14,9,44,67,7,0.171,48763
Tulare,107,88,2012,30.0,29.2,30.8,5.869075306844369,4.136800702180361,6.121733238203184,4.876116679787233,2.307090833730801,19294862321.4868,23.31081676074595,11.663830311418268,11.646986449327681,11,10,18,39,9,0.162,48763
Tulare,107,88,2013,30.2,29.4,31.0,5.863892580047265,4.138770138363261,6.159722625625956,4.9100117130402925,2.3773686090995296,19294862321.4868,23.449765666176305,11.730221041689168,11.719544624487135,10,4,30,44,11,0.14400000000000002,48763
Tulare,107,88,2014,30.4,29.6,31.2,5.858502544178277,4.140998710886016,6.199318658355829,4.934577838058565,2.455161338324059,19294862321.4868,23.588559089802747,11.793709444953691,11.794849644849053,9,14,14,37,10,0.131,48763
Tulare,107,88,2015,30.6,29.9,31.4,5.833314491944352,4.118972121998324,6.244460208758604,4.96577785337713,2.5308809768297476,19294862321.4868,23.693405652908158,11.841286876951106,11.852118775957052,13,8,12,33,15,0.116,48763
Tulare,107,88,2016,30.9,30.0,31.7,5.819787575003911,4.075437216902651,6.305875521304285,4.999310095754392,2.6004849977148528,19294862321.4868,23.80089540668009,11.898141389915335,11.902754016764757,15,4,9,28,6,0.112,48763
Tulare,107,88,2017,31.1,30.3,31.9,5.806571621671296,4.0716019990727945,6.381957950685771,5.034863601582525,2.6651654281427093,19294862321.4868,23.960160601155096,11.985003891034797,11.9751567101203,24,25,23,72,22,0.104,48763
Tulare,107,88,2018,31.3,30.5,32.1,5.7733503429018596,4.067352163099169,6.465399852119144,5.034863601582525,2.7374126396943375,19294862321.4868,24.078378599397038,12.04149561312323,12.036882986273808,31,67,16,114,27,0.098,48763
Tulare,107,88,2019,31.5,30.8,32.3,5.721937693074589,4.069788044693808,6.530754037030624,5.025379211543825,2.8137542054156777,19294862321.4868,24.161613191758523,12.075183337304404,12.08642985445412,23,38,26,87,23,0.096,48763
Tulare,107,88,1990,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,63,81,270,414,27,0.171,48763
Tulare,107,88,1991,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,66,98,150,314,40,0.171,48763
Tulare,107,88,1992,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,63,121,255,439,31,0.171,48763
Tulare,107,88,1993,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,75,115,371,561,87,0.171,48763
Tulare,107,88,1994,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,68,164,313,545,29,0.171,48763
Tulare,107,88,1995,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,68,155,306,529,23,0.171,48763
Tulare,107,88,1996,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,55,186,395,636,27,0.171,48763
Tulare,107,88,1997,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,74,248,324,646,28,0.171,48763
Tulare,107,88,1998,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,56,233,322,611,30,0.171,48763
Tulare,107,88,1999,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,70,197,353,620,37,0.171,48763
Tulare,107,88,2000,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,55,209,345,609,21,0.171,48763
Tulare,107,88,2001,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,64,231,352,647,11,0.171,48763
Tulare,107,88,2002,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,67,287,353,707,19,0.171,48763
Tulare,107,88,2003,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,73,300,304,677,14,0.171,48763
Tulare,107,88,2004,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,79,301,368,748,19,0.171,48763
Tulare,107,88,2005,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,92,278,273,643,22,0.171,48763
Tulare,107,88,2006,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,98,301,330,729,25,0.171,48763
Tulare,107,88,2007,29.6,28.8,30.5,5.811495212128544,4.110835240926871,6.040157118416769,4.789150524131829,2.165291428562038,19294862321.4868,22.91692952416605,11.476733874042818,11.440195650123234,93,166,80,339,18,0.171,48763
Kern,29,89,2008,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,229,312,168,709,37,0.14800000000000002,51586
Kern,29,89,2009,30.7,30.1,31.3,6.161824954108341,4.762126720926066,7.239467614994718,5.83323783354435,2.368848109134727,31845435639.8372,26.365505232708202,13.600159372861828,12.765345859846375,169,281,143,593,41,0.14800000000000002,51586
Kern,29,89,2010,30.7,30.2,31.3,6.168419305725164,4.7590179551638485,7.245496736472957,5.8553132106235255,2.3804353269757166,31845435639.8372,26.408682534961212,13.610961548843672,12.79772098611754,175,218,139,532,30,0.14800000000000002,51586
Kern,29,89,2011,30.8,30.3,31.4,6.196021377492724,4.767653415614451,7.299067992941054,5.929609572173067,2.4353254537671782,31845435639.8372,26.627677811988473,13.70152397771471,12.926153834273764,155,189,169,513,40,0.14800000000000002,51586
Kern,29,89,2012,30.9,30.3,31.5,6.247614328475775,4.764795863247161,7.3018941436339775,5.953317836319265,2.537035477038085,31845435639.8372,26.804657648714265,13.730287911433807,13.074369737280458,238,203,148,589,55,0.131,51586
Kern,29,89,2013,31.0,30.4,31.6,6.314876714967372,4.762001114228602,7.389033789999142,5.981673548271605,2.6206581358742764,31845435639.8372,27.068243303341,13.852157809647572,13.216085493693424,230,219,96,545,48,0.117,51586
Kern,29,89,2014,31.1,30.6,31.7,6.328442238293408,4.755469565960511,7.489519147969781,6.018978737418204,2.701172028948251,31845435639.8372,27.293581718590154,13.984892687191913,13.308689031398243,302,210,134,646,60,0.104,51586
Kern,29,89,2015,31.2,30.7,31.9,6.3461841843101,4.721492954296688,7.60294199577914,6.055750098100585,2.7824709638813716,31845435639.8372,27.508840196367885,14.103214196202343,13.405626000165542,326,217,171,714,72,0.102,51586
Kern,29,89,2016,31.4,30.9,32.0,6.350360607000754,4.64386801526437,7.717212688796377,6.072895412304326,2.876016551817164,31845435639.8372,27.660353275182988,14.174527398687129,13.48582587649586,316,227,152,695,51,0.104,51586
Kern,29,89,2017,31.6,31.1,32.2,6.371933557290076,4.598838014223777,7.84165752430814,6.082661333032097,2.9693737297067613,31845435639.8372,27.86446415856085,14.27809012074562,13.58637403781523,316,224,152,692,74,0.092,51586
Kern,29,89,2018,31.8,31.3,32.4,6.370175063525589,4.5897629303320535,7.952191418075844,6.0838231949836326,3.069545070933742,31845435639.8372,28.06549767785086,14.376408763185017,13.689088914665843,324,253,138,715,88,0.081,51586
Kern,29,89,2019,32.0,31.5,32.6,6.361979226516109,4.592180859258222,8.064389600584935,6.07286401062996,3.17643637047501,31845435639.8372,28.267850067464238,14.47723953957368,13.790610527890555,412,252,179,843,80,0.077,51586
Kern,29,89,1990,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,311,124,451,886,40,0.14800000000000002,51586
Kern,29,89,1991,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,334,128,455,917,39,0.14800000000000002,51586
Kern,29,89,1992,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,376,136,619,1131,57,0.14800000000000002,51586
Kern,29,89,1993,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,344,126,884,1354,48,0.14800000000000002,51586
Kern,29,89,1994,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,240,131,886,1257,102,0.14800000000000002,51586
Kern,29,89,1995,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,260,160,950,1370,61,0.14800000000000002,51586
Kern,29,89,1996,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,248,130,1124,1502,75,0.14800000000000002,51586
Kern,29,89,1997,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,209,136,904,1249,53,0.14800000000000002,51586
Kern,29,89,1998,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,243,155,836,1234,39,0.14800000000000002,51586
Kern,29,89,1999,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,218,124,893,1235,67,0.14800000000000002,51586
Kern,29,89,2000,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,229,224,704,1157,42,0.14800000000000002,51586
Kern,29,89,2001,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,264,246,263,773,68,0.14800000000000002,51586
Kern,29,89,2002,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,252,281,113,646,31,0.14800000000000002,51586
Kern,29,89,2003,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,184,279,80,543,28,0.14800000000000002,51586
Kern,29,89,2004,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,184,248,123,555,42,0.14800000000000002,51586
Kern,29,89,2005,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,191,245,104,540,54,0.14800000000000002,51586
Kern,29,89,2006,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,200,284,107,591,55,0.14800000000000002,51586
Kern,29,89,2007,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,172,273,69,514,30,0.14800000000000002,51586
Kern,29,98,2008,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,229,312,168,709,37,0.14800000000000002,51586
Kern,29,98,2009,30.7,30.1,31.3,6.161824954108341,4.762126720926066,7.239467614994718,5.83323783354435,2.368848109134727,31845435639.8372,26.365505232708202,13.600159372861828,12.765345859846375,169,281,143,593,41,0.14800000000000002,51586
Kern,29,98,2010,30.7,30.2,31.3,6.168419305725164,4.7590179551638485,7.245496736472957,5.8553132106235255,2.3804353269757166,31845435639.8372,26.408682534961212,13.610961548843672,12.79772098611754,175,218,139,532,30,0.14800000000000002,51586
Kern,29,98,2011,30.8,30.3,31.4,6.196021377492724,4.767653415614451,7.299067992941054,5.929609572173067,2.4353254537671782,31845435639.8372,26.627677811988473,13.70152397771471,12.926153834273764,155,189,169,513,40,0.14800000000000002,51586
Kern,29,98,2012,30.9,30.3,31.5,6.247614328475775,4.764795863247161,7.3018941436339775,5.953317836319265,2.537035477038085,31845435639.8372,26.804657648714265,13.730287911433807,13.074369737280458,238,203,148,589,55,0.131,51586
Kern,29,98,2013,31.0,30.4,31.6,6.314876714967372,4.762001114228602,7.389033789999142,5.981673548271605,2.6206581358742764,31845435639.8372,27.068243303341,13.852157809647572,13.216085493693424,230,219,96,545,48,0.117,51586
Kern,29,98,2014,31.1,30.6,31.7,6.328442238293408,4.755469565960511,7.489519147969781,6.018978737418204,2.701172028948251,31845435639.8372,27.293581718590154,13.984892687191913,13.308689031398243,302,210,134,646,60,0.104,51586
Kern,29,98,2015,31.2,30.7,31.9,6.3461841843101,4.721492954296688,7.60294199577914,6.055750098100585,2.7824709638813716,31845435639.8372,27.508840196367885,14.103214196202343,13.405626000165542,326,217,171,714,72,0.102,51586
Kern,29,98,2016,31.4,30.9,32.0,6.350360607000754,4.64386801526437,7.717212688796377,6.072895412304326,2.876016551817164,31845435639.8372,27.660353275182988,14.174527398687129,13.48582587649586,316,227,152,695,51,0.104,51586
Kern,29,98,2017,31.6,31.1,32.2,6.371933557290076,4.598838014223777,7.84165752430814,6.082661333032097,2.9693737297067613,31845435639.8372,27.86446415856085,14.27809012074562,13.58637403781523,316,224,152,692,74,0.092,51586
Kern,29,98,2018,31.8,31.3,32.4,6.370175063525589,4.5897629303320535,7.952191418075844,6.0838231949836326,3.069545070933742,31845435639.8372,28.06549767785086,14.376408763185017,13.689088914665843,324,253,138,715,88,0.081,51586
Kern,29,98,2019,32.0,31.5,32.6,6.361979226516109,4.592180859258222,8.064389600584935,6.07286401062996,3.17643637047501,31845435639.8372,28.267850067464238,14.47723953957368,13.790610527890555,412,252,179,843,80,0.077,51586
Kern,29,98,1990,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,311,124,451,886,40,0.14800000000000002,51586
Kern,29,98,1991,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,334,128,455,917,39,0.14800000000000002,51586
Kern,29,98,1992,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,376,136,619,1131,57,0.14800000000000002,51586
Kern,29,98,1993,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,344,126,884,1354,48,0.14800000000000002,51586
Kern,29,98,1994,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,240,131,886,1257,102,0.14800000000000002,51586
Kern,29,98,1995,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,260,160,950,1370,61,0.14800000000000002,51586
Kern,29,98,1996,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,248,130,1124,1502,75,0.14800000000000002,51586
Kern,29,98,1997,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,209,136,904,1249,53,0.14800000000000002,51586
Kern,29,98,1998,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,243,155,836,1234,39,0.14800000000000002,51586
Kern,29,98,1999,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,218,124,893,1235,67,0.14800000000000002,51586
Kern,29,98,2000,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,229,224,704,1157,42,0.14800000000000002,51586
Kern,29,98,2001,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,264,246,263,773,68,0.14800000000000002,51586
Kern,29,98,2002,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,252,281,113,646,31,0.14800000000000002,51586
Kern,29,98,2003,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,184,279,80,543,28,0.14800000000000002,51586
Kern,29,98,2004,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,184,248,123,555,42,0.14800000000000002,51586
Kern,29,98,2005,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,191,245,104,540,54,0.14800000000000002,51586
Kern,29,98,2006,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,200,284,107,591,55,0.14800000000000002,51586
Kern,29,98,2007,30.7,30.1,31.3,6.161887757457073,4.762252327623529,7.23953041834345,5.833300636893083,2.368848109134727,31845435639.8372,26.36581924945186,13.600316381233657,12.765502868218205,172,273,69,514,30,0.14800000000000002,51586
Glenn,21,23,2008,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,2,1,1,4,1,0.155,47365
Glenn,21,23,2009,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,0,0,0,0,0,0.155,47365
Glenn,21,23,2010,35.4,34.5,36.4,1.041390305707274,0.7580962563415774,1.178379023853658,1.2265148580637855,0.6483672579270933,5796097742.527545,4.852747701893388,2.4490615290779907,2.4036861728153975,1,1,1,3,1,0.155,47365
Glenn,21,23,2011,35.5,34.5,36.6,1.0308659835322997,0.7624095031345997,1.1671645821918006,1.2392820685711314,0.6550959229242079,5796097742.527545,4.854818060354039,2.451649477153804,2.403168583200235,2,3,0,5,2,0.155,47365
Glenn,21,23,2012,35.9,34.7,36.9,1.0067118014913756,0.7549907186506014,1.1440455793812017,1.2280676269092736,0.6713137308659713,5796097742.527545,4.805129457298424,2.422836988576416,2.382292468722008,3,1,3,7,5,0.142,47365
Glenn,21,23,2013,36.1,35.0,37.1,0.9973951884184477,0.7430861575018602,1.1454258183549688,1.2170257151191368,0.6949503232917328,5796097742.527545,4.797883202686146,2.422836988576416,2.3750462141097306,1,1,2,4,0,0.121,47365
Glenn,21,23,2014,35.9,35.0,36.8,0.998602897520494,0.7387729107088381,1.1549149612996175,1.2023606760228613,0.7070274143121948,5796097742.527545,4.801678859864006,2.423354578191579,2.3783242816724273,2,4,3,9,1,0.107,47365
Glenn,21,23,2015,36.0,35.1,36.9,0.9929094117537045,0.742050978271535,1.148186296302503,1.189075875900353,0.715998967641681,5796097742.527545,4.788221529869777,2.4150731443489764,2.3731483855208007,0,0,4,4,0,0.087,47365
Glenn,21,23,2016,36.0,35.2,37.0,0.9961874793164014,0.73722014186335,1.151119304121758,1.1823472109032385,0.7363574925047457,5796097742.527545,4.803231628709494,2.43525913934032,2.367972489369174,4,4,1,9,0,0.083,47365
Glenn,21,23,2017,36.1,35.2,37.1,1.0082645703368636,0.7196220949478197,1.1716503588565435,1.1699250601393347,0.7486071133969286,5796097742.527545,4.818069197677491,2.445610931643573,2.372458266033917,3,0,2,5,1,0.075,47365
Glenn,21,23,2018,36.0,35.0,36.9,1.0160284145643035,0.7166890871285645,1.1797592628274252,1.1564677301451056,0.7561984277526477,5796097742.527545,4.825142922418046,2.45285718625585,2.3722857361621963,0,2,1,3,0,0.066,47365
Glenn,21,23,2019,36.0,34.9,37.1,1.016546004179466,0.7365300223764666,1.2125399384543938,1.1607809769381277,0.7722437058226902,5796097742.527545,4.898640647771145,2.4951270048274674,2.4035136429436763,1,0,2,3,0,0.061,47365
Glenn,21,23,1990,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,2,0,0,2,0,0.155,47365
Glenn,21,23,1991,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,1,0,0,1,0,0.155,47365
Glenn,21,23,1992,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,1,2,0,3,0,0.155,47365
Glenn,21,23,1993,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,6,1,2,9,4,0.155,47365
Glenn,21,23,1994,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,5,1,3,9,2,0.155,47365
Glenn,21,23,1995,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,5,3,1,9,2,0.155,47365
Glenn,21,23,1996,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,8,4,6,18,4,0.155,47365
Glenn,21,23,1997,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,9,9,5,23,3,0.155,47365
Glenn,21,23,1998,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,4,5,1,10,2,0.155,47365
Glenn,21,23,1999,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,6,19,1,26,3,0.155,47365
Glenn,21,23,2000,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,1,5,0,6,0,0.155,47365
Glenn,21,23,2001,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,1,5,1,7,1,0.155,47365
Glenn,21,23,2002,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,2,2,0,4,2,0.155,47365
Glenn,21,23,2003,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,1,1,2,4,3,0.155,47365
Glenn,21,23,2004,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,0,1,1,2,1,0.155,47365
Glenn,21,23,2005,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,0,2,2,4,0,0.155,47365
Glenn,21,23,2006,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,2,2,0,4,2,0.155,47365
Glenn,21,23,2007,35.3,34.4,36.2,1.0446683732699706,0.7575786667264148,1.1823472109032385,1.222546671014205,0.6447441306209547,5796097742.527545,4.851885052534784,2.448371409591107,2.4035136429436763,2,0,0,2,1,0.155,47365
