Year,County,NCICCode,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum
2018,Imperial County,Calexico,17,2,21,40,5
2018,Imperial County,El Centro,2,0,6,8,4
2018,Imperial County,Holtville,0,0,1,1,0
2018,Imperial County,Imperial,0,0,0,0,0
2018,Imperial County,Westmorland,1,0,0,1,0
2018,Imperial County,Union Pacific RR - Imperial,0,0,0,0,0
2018,Imperial County,CA Highway Patrol - Imperial,0,0,0,0,0
2018,Inyo County,Inyo Co. Sheriff's Department,2,0,1,3,0
2018,Inyo County,Bishop,0,0,0,0,0
2018,Inyo County,Union Pacific RR - Inyo,0,0,0,0,0
2018,Inyo County,CA Highway Patrol - Inyo,0,0,0,0,0
2018,Kern County,Kern Co. Sheriff's Department,104,125,71,300,35
2018,Kern County,Arvin,2,16,2,20,0
2018,Kern County,Bakersfield,169,58,48,275,40
2018,Kern County,Delano,18,39,16,73,7
2018,Kern County,McFarland,1,7,0,8,0
2018,Kern County,Ridgecrest,11,1,1,13,4
2018,Kern County,Shafter,5,7,0,12,0
2018,Kern County,Taft,0,0,0,0,0
2018,Kern County,Tehachapi,3,0,0,3,0
2018,Kern County,California City,0,0,0,0,2
2018,Kern County,Stallion Springs,0,0,0,0,0
2018,Kern County,Bear Valley,0,0,0,0,0
2018,Kern County,Kern High School District,10,0,0,10,0
2018,Kern County,Union Pacific RR - Kern,1,0,0,1,0
2018,Kern County,CSU Bakersfield,0,0,0,0,0
2018,Kern County,CA Highway Patrol - Kern,0,0,0,0,0
2018,Kings County,Kings Co. Sheriff's Department,3,3,1,7,2
2018,Kings County,Corcoran,2,0,0,2,0
2018,Kings County,Hanford,3,2,2,7,2
2018,Kings County,Lemoore,1,0,0,1,1
2018,Kings County,Union Pacific RR - Kings,0,0,0,0,0
2018,Kings County,Porterville Developmental Center,0,0,0,0,0
2018,Kings County,Avenal,0,0,0,0,0
2018,Kings County,CA Highway Patrol - Kings,0,0,0,0,0
2018,Lake County,Lake Co. Sheriff's Department,10,0,0,10,8
2018,Lake County,Lakeport,0,0,0,0,0
2018,Lake County,Clearlake,5,0,2,7,2
2018,Lake County,CA Highway Patrol - Lake,0,0,0,0,0
2018,Lassen County,Lassen Co. Sheriff's Department,2,4,1,7,5
2018,Lassen County,Susanville,1,1,1,3,4
2018,Lassen County,Union Pacific RR - Lassen,0,0,0,0,0
2018,Lassen County,CA Highway Patrol - Lassen,0,0,0,0,0
2018,Los Angeles County,Los Angeles Co. Sheriff's Department,58,132,42,232,56
2018,Los Angeles County,Alhambra,8,7,1,16,0
2018,Los Angeles County,Arcadia,1,1,3,5,2
2018,Los Angeles County,Artesia,0,1,0,1,1
2018,Los Angeles County,Avalon,0,0,0,0,0
2018,Los Angeles County,Azusa,4,1,4,9,2
2018,Los Angeles County,Baldwin Park,0,1,0,1,0
2018,Los Angeles County,Bell,0,0,0,0,0
2018,Los Angeles County,Bellflower,2,4,4,10,2
2018,Los Angeles County,Bell Gardens,1,3,0,4,1
2018,Los Angeles County,El Camino College,0,0,0,0,0
2018,Los Angeles County,La Habra Heights,0,0,0,0,0
2018,Los Angeles County,Union Pacific RR - Los Angeles,0,0,1,1,0
2018,Los Angeles County,Metropolitan Trans. Authority (MTA),0,0,0,0,0
2018,Los Angeles County,Pasadena Community College,0,0,0,0,0
2018,Los Angeles County,Westlake Village,0,0,1,1,1
2018,Los Angeles County,Beverly Hills,3,1,1,5,1
2018,Los Angeles County,Bradbury,0,0,0,0,0
2018,Los Angeles County,Burbank,3,3,2,8,5
2018,Los Angeles County,Claremont,4,0,1,5,1
2018,Los Angeles County,Commerce,2,4,1,7,1
2018,Los Angeles County,Compton,15,39,4,58,4
2018,Los Angeles County,Covina,0,0,3,3,0
2018,Los Angeles County,Cudahy,0,4,0,4,1
2018,Los Angeles County,Culver City,0,0,0,0,0
2018,Los Angeles County,Cerritos,2,0,1,3,1
2018,Los Angeles County,Agoura Hills,2,1,0,3,0
2018,Los Angeles County,West Hollywood,6,2,12,20,6
2018,Los Angeles County,Santa Clarita,7,3,16,26,14
2018,Los Angeles County,Diamond Bar,3,0,2,5,4
2018,Los Angeles County,Downey,5,0,10,15,2
2018,Los Angeles County,Duarte,1,0,0,1,1
2018,Los Angeles County,El Monte,13,2,5,20,3
2018,Los Angeles County,El Segundo,2,0,1,3,0
2018,Los Angeles County,Gardena,4,4,0,8,1
2018,Los Angeles County,Glendale,4,3,4,11,7
2018,Los Angeles County,Glendora,1,3,1,5,1
2018,Los Angeles County,Hawaiian Gardens,0,1,0,1,0
2018,Los Angeles County,Hawthorne,3,0,2,5,1
2018,Los Angeles County,Hermosa Beach,0,0,0,0,0
2018,Los Angeles County,Calabasas,0,0,0,0,0
2018,Los Angeles County,Malibu,0,0,1,1,0
2018,Los Angeles County,Los Angeles Transit Serv. Bureau,0,0,0,0,0
2018,Los Angeles County,Hidden Hills,0,0,0,0,0
2018,Los Angeles County,Huntington Park,6,6,4,16,5
2018,Los Angeles County,Industry,3,1,-1,3,1
2018,Los Angeles County,Inglewood,2,1,9,12,1
2018,Los Angeles County,Irwindale,0,1,0,1,0
2018,Los Angeles County,Lakewood,3,2,0,5,2
2018,Los Angeles County,La Mirada,0,3,0,3,1
2018,Los Angeles County,La Puente,1,1,0,2,1
2018,Los Angeles County,La Verne,0,1,0,1,2
2018,Los Angeles County,Lawndale,0,1,0,1,0
2018,Los Angeles County,Lomita,0,0,0,0,1
2018,Los Angeles County,Long Beach,35,25,67,127,43
2018,Los Angeles County,Los Angeles,246,157,1251,1654,130
2018,Los Angeles County,Lynwood,11,9,1,21,4
2018,Los Angeles County,Manhattan Beach,0,1,1,2,1
2018,Los Angeles County,Maywood,0,0,0,0,0
2018,Los Angeles County,Monrovia,0,1,0,1,0
2018,Los Angeles County,Montebello,8,2,76,86,5
2018,Los Angeles County,Monterey Park,1,0,1,2,0
2018,Los Angeles County,Norwalk,4,7,2,13,2
2018,Los Angeles County,Palmdale,10,5,5,20,8
2018,Los Angeles County,Palos Verdes Estates,0,0,0,0,0
2018,Los Angeles County,Paramount,1,2,2,5,2
2018,Los Angeles County,Pasadena,3,2,17,22,5
2018,Los Angeles County,Pico Rivera,1,2,2,5,1
2018,Los Angeles County,Pomona,19,8,7,34,0
2018,Los Angeles County,Redondo Beach,0,0,3,3,2
2018,Los Angeles County,Rolling Hills,0,0,0,0,0
2018,Los Angeles County,Rolling Hills Estates,0,0,2,2,0
2018,Los Angeles County,Rosemead,1,2,2,5,0
2018,Los Angeles County,San Dimas,1,0,5,6,4
2018,Los Angeles County,San Fernando,0,0,0,0,0
2018,Los Angeles County,San Gabriel,3,0,0,3,2
2018,Los Angeles County,San Marino,2,0,1,3,1
2018,Los Angeles County,Santa Fe Springs,4,1,3,8,2
2018,Los Angeles County,Santa Monica,5,3,13,21,7
2018,Los Angeles County,Sierra Madre,0,0,0,0,0
2018,Los Angeles County,Signal Hill,3,0,1,4,0
2018,Los Angeles County,South El Monte,1,3,1,5,3
2018,Los Angeles County,South Gate,3,3,9,15,1
2018,Los Angeles County,South Pasadena,0,0,0,0,0
2018,Los Angeles County,Temple City,0,0,0,0,0
2018,Los Angeles County,Torrance,4,5,0,9,3
2018,Los Angeles County,Vernon,1,0,2,3,2
2018,Los Angeles County,Walnut,0,0,0,0,0
2018,Los Angeles County,West Covina,1,1,6,8,4
2018,Los Angeles County,Whittier,5,1,5,11,4
2018,Los Angeles County,Carson,3,8,0,11,3
2018,Los Angeles County,Cal Poly - Pomona,0,0,0,0,0
2018,Los Angeles County,Rancho Palos Verdes,0,0,0,0,0
2018,Los Angeles County,CSU Dominguez Hills,0,0,1,1,0
2018,Los Angeles County,CSU Long Beach,0,0,0,0,0
2018,Los Angeles County,CSU Los Angeles,1,0,0,1,0
2018,Los Angeles County,CSU Northridge,0,0,0,0,0
2018,Los Angeles County,La Canada-Flintridge,0,0,0,0,0
2018,Los Angeles County,Lancaster,10,12,6,28,6
2018,Los Angeles County,UC Los Angeles,1,0,3,4,4
2018,Los Angeles County,CA Highway Patrol - Los Angeles,0,0,0,0,0
2018,Los Angeles County,Metropolitan State Hospital,0,0,0,0,0
2018,Madera County,Madera Co. Sheriff's Department,5,1,1,7,1
2018,Madera County,Chowchilla,1,4,0,5,2
2018,Madera County,Madera,11,2,2,15,0
2018,Madera County,Union Pacific RR - Madera,0,0,0,0,0
2018,Madera County,CA Highway Patrol - Madera,0,0,0,0,0
2018,Marin County,Marin Co. Sheriff's Department,3,2,0,5,2
2018,Marin County,Belvedere,0,0,0,0,0
2018,Marin County,Fairfax,0,0,0,0,0
2018,Marin County,Mill Valley,0,0,0,0,0
2018,Marin County,Novato,3,0,5,8,3
2018,Marin County,Ross,0,0,0,0,0
2018,Marin County,San Rafael,7,0,9,16,5
2018,Marin County,Sausalito,0,0,1,1,1
2018,Marin County,Tiburon,0,0,0,0,0
2018,Marin County,Union Pacific RR - Marin,0,0,0,0,0
2018,Marin County,Marin Community College,0,0,0,0,0
2018,Ventura County,Channel Coast DPR,0,0,0,0,0
2018,Marin County,Central Marin,0,0,0,0,0
2018,Marin County,CA Highway Patrol - Marin,0,0,0,0,0
2018,Mariposa County,Mariposa Co. Sheriff's Department,0,0,0,0,0
2018,Mariposa County,CA Highway Patrol - Mariposa,0,0,0,0,0
2018,Mendocino County,Mendocino Co. Sheriff's Department,6,5,2,13,2
2018,Mendocino County,Fort Bragg,7,0,0,7,0
2018,Mendocino County,Ukiah,9,3,14,26,9
2018,Mendocino County,Willits,0,0,3,3,1
2018,Mendocino County,Union Pacific RR - Mendocino,0,0,0,0,0
2018,Mendocino County,CA Highway Patrol - Mendocino,0,0,0,0,0
2018,Merced County,Merced Co. Sheriff's Department,0,1,4,5,0
2018,Merced County,Atwater,7,3,6,16,4
2018,Merced County,Dos Palos,1,1,4,6,0
2018,Merced County,Gustine,1,0,0,1,1
2018,Merced County,Livingston,3,0,1,4,0
2018,Merced County,Los Banos,4,0,0,4,3
2018,Merced County,Merced,22,9,31,62,15
2018,Merced County,Union Pacific RR - Merced,0,0,0,0,0
2018,San Diego County,Colorado DPR,0,0,0,0,0
2018,Merced County,UC Merced,2,0,0,2,0
2018,Merced County,CA Highway Patrol - Merced,0,0,0,0,0
2018,Modoc County,Modoc Co. Sheriff's Department,1,0,0,1,1
2018,Modoc County,Alturas,1,0,0,1,1
2018,Modoc County,Union Pacific RR - Modoc,0,0,0,0,0
2018,Modoc County,CA Highway Patrol - Modoc,0,0,0,0,0
2018,Mono County,Mono Co. Sheriff's Department,1,0,0,1,1
2018,Mono County,Mammoth Lakes,1,0,0,1,0
2018,Mono County,CA Highway Patrol - Mono,0,0,0,0,0
2018,Monterey County,Monterey Co. Sheriff's Department,3,4,2,9,3
2018,Monterey County,Carmel,0,0,0,0,0
2018,Monterey County,Del Rey Oaks,0,0,0,0,0
2018,Monterey County,Gonzales,0,0,0,0,0
2018,Monterey County,Greenfield,1,1,1,3,2
2018,Monterey County,King City,2,0,0,2,1
2018,Monterey County,Monterey,2,0,1,3,2
2018,Monterey County,Pacific Grove,0,0,0,0,0
2018,Monterey County,Salinas,8,12,11,31,7
2018,Monterey County,Sand City,0,0,0,0,0
2018,Monterey County,Seaside,1,3,0,4,0
2018,Monterey County,Soledad,0,1,0,1,0
2018,Monterey County,Marina,1,0,1,2,0
2018,Monterey County,Monterey Airport,0,0,0,0,0
2018,Monterey County,Union Pacific RR - Monterey,0,0,0,0,0
2018,Merced County,Four Rivers DPR,0,0,0,0,0
2018,Monterey County,CSU Monterey Bay,0,0,0,0,0
2018,Monterey County,CA Highway Patrol - Monterey,0,0,0,0,0
2018,Napa County,Napa Co. Sheriff's Department,0,0,0,0,0
2018,Napa County,Calistoga,1,0,0,1,0
2018,Napa County,Napa,5,4,21,30,1
2018,Napa County,St. Helena,0,0,1,1,1
2018,Napa County,Union Pacific RR - Napa,0,0,0,0,0
2018,Napa County,Napa State Hospital,0,0,0,0,0
2018,Napa County,American Canyon,0,0,0,0,0
2018,Napa County,Yountville,0,0,0,0,0
2018,Napa County,CA Highway Patrol - Napa,0,0,0,0,0
2018,Nevada County,Nevada Co. Sheriff's Department,0,0,1,1,1
2018,Nevada County,Grass Valley,1,0,0,1,0
2018,Nevada County,Nevada City,0,0,0,0,0
2018,Nevada County,Union Pacific RR - Nevada,0,0,0,0,0
2018,Nevada County,Truckee,0,0,2,2,2
2018,Nevada County,CA Highway Patrol - Nevada,0,0,0,0,0
2018,Orange County,Orange Co. Sheriff's Department,3,3,10,16,2
2018,Orange County,Anaheim,1,6,20,27,10
2018,Orange County,Brea,1,2,2,5,0
2018,Orange County,Buena Park,0,0,2,2,2
2018,Orange County,Costa Mesa,8,0,9,17,2
2018,Orange County,Cypress,5,0,0,5,2
2018,Orange County,La Palma,1,0,0,1,1
2018,Orange County,Fountain Valley,0,1,0,1,0
2018,Orange County,Fullerton,5,2,9,16,9
2018,Orange County,Garden Grove,5,2,8,15,6
2018,Orange County,Huntington Beach,3,12,9,24,4
2018,Orange County,Laguna Beach,3,1,0,4,2
2018,Orange County,La Habra,2,0,0,2,0
2018,Orange County,Los Alamitos,0,0,0,0,0
2018,Orange County,Newport Beach,1,1,1,3,2
2018,Orange County,Orange,4,3,12,19,2
2018,Orange County,Placentia,1,1,0,2,1
2018,Orange County,San Clemente,1,1,1,3,0
2018,Orange County,San Juan Capistrano,0,1,0,1,1
2018,Orange County,Santa Ana,23,10,24,57,21
2018,Orange County,Seal Beach,11,3,0,14,14
2018,Orange County,Stanton,1,4,0,5,0
2018,Orange County,Tustin,1,1,3,5,3
2018,Orange County,Villa Park,0,0,0,0,0
2018,Orange County,Westminster,4,2,2,8,0
2018,Orange County,Yorba Linda,1,1,3,5,2
2018,Orange County,Irvine,5,1,3,9,6
2018,Orange County,CSU Fullerton,1,0,0,1,0
2018,Orange County,Union Pacific RR - Orange,0,0,0,0,0
2018,Sacramento County,Gold Fields DPR,1,0,0,1,0
2018,Orange County,Fairview Developmental Center,0,0,0,0,0
2018,Orange County,Mission Viejo,5,0,0,5,7
2018,Orange County,Dana Point,0,0,0,0,0
2018,Orange County,Laguna Niguel,0,0,2,2,0
2018,Orange County,Laguna Hills,2,0,2,4,0
2018,Orange County,Lake Forest,5,0,5,10,5
2018,Orange County,Laguna Woods,0,0,0,0,0
2018,Orange County,Rancho Santa Margarita,7,0,2,9,0
2018,Orange County,Aliso Viejo,0,0,1,1,1
2018,Orange County,Irvine Valley College,0,0,0,0,0
2018,Orange County,UC Irvine,1,0,1,2,0
2018,Orange County,CA Highway Patrol - Orange,0,0,0,0,0
2018,Placer County,Placer Co. Sheriff's Department,3,0,1,4,3
2018,Placer County,Auburn,1,0,2,3,2
2018,Placer County,Lincoln,2,1,1,4,0
2018,Placer County,Rocklin,3,0,3,6,1
2018,Placer County,Roseville,9,2,10,21,4
2018,San Benito County,Hollister Hills DPR,0,0,0,0,0
2018,Placer County,Union Pacific RR - Placer,0,0,0,0,0
2018,Placer County,CA Highway Patrol - Placer,0,0,0,0,0
2018,Plumas County,Plumas Co. Sheriff's Department,0,1,2,3,2
2018,Plumas County,Union Pacific RR - Plumas,0,0,0,0,0
2018,Plumas County,CA Highway Patrol - Plumas,0,0,0,0,0
2018,Riverside County,Riverside Co. Sheriff's Department,7,6,4,17,3
2018,Riverside County,Banning,0,0,0,0,0
2018,Riverside County,Beaumont,1,0,2,3,0
2018,Riverside County,Blythe,13,1,21,35,4
2018,Riverside County,Coachella,0,3,1,4,0
2018,Riverside County,Desert Hot Springs,4,2,2,8,3
2018,Riverside County,Hemet,16,4,9,29,2
2018,Riverside County,Indio,5,3,3,11,0
2018,Riverside County,Norco,0,0,0,0,0
2018,Riverside County,Palm Springs,1,0,4,5,0
2018,Riverside County,Perris,1,1,3,5,1
2018,Riverside County,Riverside,22,9,42,73,12
2018,Riverside County,San Jacinto,0,0,0,0,0
2018,Riverside County,Corona,2,5,14,21,8
2018,Riverside County,Indian Wells,0,0,0,0,0
2018,Riverside County,Rancho Mirage,0,0,0,0,0
2018,Riverside County,Palm Desert,1,2,1,4,1
2018,Riverside County,Union Pacific RR - Riverside,0,0,0,0,0
2018,Ventura County,Hungry Valley DPR,0,0,0,0,0
2018,Riverside County,Cathedral City,1,3,2,6,0
2018,Riverside County,Lake Elsinore,1,0,2,3,1
2018,Riverside County,La Quinta,0,0,2,2,0
2018,Riverside County,Moreno Valley,3,2,6,11,4
2018,Riverside County,Temecula,0,0,2,2,0
2018,Riverside County,Calimesa,0,0,0,0,0
2018,Riverside County,Canyon Lake,1,0,0,1,1
2018,Riverside County,Murrieta,2,0,0,2,1
2018,Riverside County,Riverside Community College,0,0,0,0,0
2018,Riverside County,Wildomar,0,0,0,0,0
2018,Riverside County,Menifee,0,0,1,1,0
2018,Riverside County,Eastvale,0,0,0,0,0
2018,Riverside County,UC Riverside,0,0,0,0,0
2018,Riverside County,CA Highway Patrol - Riverside,0,0,0,0,0
2018,Riverside County,Jurupa Valley,1,0,0,1,1
2018,Riverside County,Mount San Jacinto Community College,0,0,0,0,0
2018,Sacramento County,Sacramento Co. Sheriff's Department,27,11,37,75,18
2018,Sacramento County,Folsom,7,0,1,8,2
2018,Sacramento County,Galt,6,0,0,6,2
2018,Sacramento County,Isleton,0,0,0,0,0
2018,Sacramento County,Sacramento,47,39,60,146,52
2018,Sacramento County,CSU Sacramento,0,0,0,0,0
2018,Sacramento County,Elk Grove,7,1,2,10,4
2018,Riverside County,Inland Empire DPR,0,0,0,0,0
2018,Sacramento County,Twin Rivers Unified School,0,0,0,0,0
2018,Sacramento County,CA State Fair,0,0,0,0,0
2018,Marin County,Marin DPR,0,0,0,0,0
2018,Monterey County,Monterey DPR,0,0,0,0,0
2018,Sacramento County,Union Pacific RR - Sacramento,0,0,0,0,0
2018,Sacramento County,Rancho Cordova,1,0,0,1,1
2018,Sacramento County,Citrus Heights,11,0,1,12,4
2018,Sacramento County,UC Med Center Sacramento,1,0,0,1,0
2018,Sacramento County,CA Highway Patrol - Sacramento,0,0,1,1,0
2018,San Benito County,San Benito Co. Sheriff's Department,0,0,0,0,0
2018,San Benito County,Hollister,1,1,0,2,0
2018,San Benito County,Union Pacific RR - San Benito,0,0,0,0,0
2018,Butte County,Northern Buttes DPR,0,0,0,0,0
2018,San Benito County,CA Highway Patrol - San Benito,0,0,0,0,0
2018,San Bernardino County,San Bernardino Co. Sheriff's Department,19,25,21,65,16
2018,San Bernardino County,Barstow,20,6,6,32,8
2018,San Bernardino County,Chino,0,6,0,6,0
2018,San Bernardino County,Colton,7,2,5,14,8
2018,San Bernardino County,Fontana,6,2,2,10,1
2018,San Bernardino County,Montclair,0,2,16,18,4
2018,San Bernardino County,Needles,5,1,6,12,2
2018,San Bernardino County,Ontario,6,9,12,27,1
2018,San Bernardino County,Redlands,2,0,39,41,21
2018,San Bernardino County,Rialto,9,4,7,20,6
2018,San Bernardino County,San Bernardino,31,23,21,75,27
2018,San Bernardino County,Upland,1,0,2,3,0
2018,San Bernardino County,Victorville,8,12,12,32,7
2018,San Bernardino County,Adelanto,3,11,5,19,3
2018,San Bernardino County,CSU San Bernardino,0,0,0,0,0
2018,San Bernardino County,Rancho Cucamonga,6,3,6,15,5
2018,San Bernardino County,Big Bear,1,0,0,1,0
2018,San Bernardino County,Grand Terrace,0,0,0,0,0
2018,San Bernardino County,Loma Linda,0,1,0,1,0
2018,San Bernardino County,San Bernardino Unified School,6,0,0,6,0
2018,San Bernardino County,Chaffey College,0,0,0,0,0
2018,San Bernardino County,Highland,6,4,1,11,3
2018,San Bernardino County,Twentynine Palms,3,3,1,7,1
2018,San Bernardino County,Hesperia,9,5,5,19,7
2018,San Bernardino County,Apple Valley,4,6,5,15,4
2018,San Bernardino County,Yucaipa,1,1,1,3,1
2018,San Bernardino County,San Bernardino College,0,0,0,0,0
2018,San Bernardino County,Chino Hills,0,2,1,3,1
2018,San Bernardino County,Yucca Valley,3,0,2,5,3
2018,San Bernardino County,Fontana Unified School,1,0,0,1,0
2018,San Bernardino County,Union Pacific RR - San Bernardino,0,0,0,0,0
2018,San Bernardino County,Patton State Hospital,0,0,0,0,0
2018,Humboldt County,Northern Coast Redwoods DPR,0,1,2,3,0
2018,San Bernardino County,CA Highway Patrol - San Bernardino,0,0,0,0,0
2018,San Diego County,San Diego Co. Sheriff's Department,9,11,28,48,22
2018,San Diego County,Carlsbad,1,0,13,14,4
2018,San Diego County,Chula Vista,6,3,11,20,6
2018,San Diego County,Coronado,0,0,0,0,0
2018,San Diego County,Del Mar,0,0,0,0,0
2018,San Diego County,El Cajon,3,4,11,18,7
2018,San Diego County,Escondido,2,4,6,12,4
2018,San Diego County,Imperial Beach,0,1,0,1,0
2018,San Diego County,La Mesa,3,1,2,6,2
2018,San Diego County,National City,1,2,5,8,2
2018,San Diego County,Oceanside,2,4,10,16,4
2018,San Diego County,San Diego,87,63,37,187,73
2018,San Diego County,San Marcos,0,0,5,5,4
2018,San Diego County,Vista,0,0,2,2,2
2018,San Diego County,CSU San Diego,0,0,0,0,0
2018,San Diego County,San Diego Harbor,1,0,2,3,0
2018,San Luis Obispo County,Oceano Dunes DPR,0,0,3,3,0
2018,San Diego County,Ocotillo Wells DPR,0,0,0,0,0
2018,Orange County,Orange Coast DPR,0,0,0,0,0
2018,San Diego County,CSU San Marcos,0,0,0,0,0
2018,San Diego County,UC San Diego,1,0,0,1,0
2018,San Diego County,CA Highway Patrol - San Diego,0,0,0,0,0
2018,San Diego County,Lemon Grove,2,0,1,3,2
2018,San Diego County,Santee,1,5,5,11,4
2018,San Diego County,Poway,1,0,3,4,0
2018,San Diego County,Encinitas,1,0,2,3,1
2018,San Diego County,Solana Beach,0,0,0,0,0
2018,San Francisco County,San Francisco,101,70,117,288,64
2018,San Francisco County,CSU San Francisco,0,0,0,0,0
2018,San Francisco County,San Francisco BART,0,0,0,0,0
2018,San Francisco County,Union Pacific RR - San Francisco,0,0,0,0,0
2018,San Francisco County,UC San Francisco,0,0,0,0,0
2018,San Francisco County,CA Highway Patrol - San Francisco,0,0,0,0,0
2018,San Joaquin County,San Joaquin Co. Sheriff's Department,8,3,8,19,8
2018,San Joaquin County,Escalon,0,0,0,0,0
2018,San Joaquin County,Lodi,11,3,0,14,2
2018,San Joaquin County,Manteca,4,6,5,15,2
2018,San Joaquin County,Ripon,2,0,0,2,0
2018,San Joaquin County,Stockton,65,53,73,191,24
2018,San Joaquin County,Tracy,1,8,8,17,0
2018,San Joaquin County,Stockton Unified School,1,0,0,1,0
2018,San Joaquin County,Union Pacific RR - San Joaquin,0,0,0,0,0
2018,San Joaquin County,CA Highway Patrol - San Joaquin,0,0,0,0,0
2018,San Luis Obispo County,San Luis Obispo Co. Sheriff's Department,0,0,4,4,3
2018,San Luis Obispo County,Arroyo Grande,1,0,3,4,3
2018,San Luis Obispo County,Grover Beach,2,1,1,4,0
2018,San Luis Obispo County,Morro Bay,0,0,0,0,0
2018,San Luis Obispo County,Paso Robles,0,0,2,2,1
2018,San Luis Obispo County,Pismo Beach,0,0,1,1,1
2018,San Luis Obispo County,San Luis Obispo,0,3,18,21,0
2018,San Luis Obispo County,Cal Poly San Luis Obispo,1,0,1,2,0
2018,San Luis Obispo County,Atascadero,1,1,1,3,2
2018,Sonoma County,Sonoma Mendocino Coast DPR,0,0,0,0,0
2018,San Diego County,San Diego Coast DPR,0,0,0,0,0
2018,San Luis Obispo County,Atascadero State Hospital,0,0,0,0,0
2018,San Luis Obispo County,Union Pacific RR - San Luis Obispo,0,0,0,0,0
2018,San Luis Obispo County,Cuesta College,0,0,0,0,0
2018,San Luis Obispo County,CA Highway Patrol - San Luis Obispo,0,0,0,0,0
2018,San Mateo County,San Mateo Co. Sheriff's Department,6,0,5,11,3
2018,San Mateo County,Atherton,0,0,0,0,0
2018,San Mateo County,Belmont,0,0,1,1,0
2018,San Mateo County,Brisbane,0,0,1,1,1
2018,San Mateo County,Burlingame,3,0,1,4,1
2018,San Mateo County,Colma,0,0,0,0,0
2018,San Mateo County,Daly City,4,2,2,8,4
2018,San Mateo County,Hillsborough,0,0,0,0,0
2018,San Mateo County,Menlo Park,0,1,0,1,0
2018,San Mateo County,Pacifica,1,0,0,1,1
2018,San Mateo County,Redwood City,7,0,1,8,3
2018,San Mateo County,San Bruno,18,0,1,19,1
2018,San Mateo County,San Mateo,4,0,2,6,0
2018,San Mateo County,South San Francisco,2,0,3,5,1
2018,San Mateo County,Broadmoor,0,0,0,0,0
2018,San Mateo County,Foster City,3,0,0,3,0
2018,San Mateo County,San Mateo BART,0,0,0,0,0
2018,San Mateo County,Union Pacific RR - San Mateo,0,0,0,0,0
2018,Fresno County,San Joaquin DPR,0,0,0,0,0
2018,San Mateo County,East Palo Alto,0,3,0,3,0
2018,San Mateo County,CA Highway Patrol - San Mateo,0,0,1,1,1
2018,Santa Barbara County,Santa Barbara Co. Sheriff's Department,1,0,2,3,1
2018,Santa Barbara County,Guadalupe,0,0,1,1,0
