FIPS,County Name,Year,Structure Arsons,Mobile Arsons,Other Arsons,Total Arsons,Total Arsons Cleared
77,San Joaquin,2018,0,0,0,0,0
77,San Joaquin,2018,0,0,0,0,0
77,San Joaquin,2019,8,4,12,24,11
77,San Joaquin,2019,1,0,0,1,0
77,San Joaquin,2019,13,2,0,15,6
77,San Joaquin,2019,7,6,5,18,3
77,San Joaquin,2019,0,0,0,0,0
77,San Joaquin,2019,55,13,60,128,25
77,San Joaquin,2019,6,3,5,14,2
77,San Joaquin,2019,0,0,0,0,0
77,San Joaquin,2019,2,1,0,3,0
77,San Joaquin,2019,0,0,0,0,0
79,San Luis Obispo,1985,8,5,0,13,2
79,San Luis Obispo,1985,5,0,0,5,0
79,San Luis Obispo,1985,2,1,0,3,2
79,San Luis Obispo,1985,0,0,0,0,0
79,San Luis Obispo,1985,1,3,0,4,0
79,San Luis Obispo,1985,0,0,0,0,0
79,San Luis Obispo,1985,9,2,4,15,7
79,San Luis Obispo,1985,4,0,0,4,0
79,San Luis Obispo,1985,5,1,8,14,15
79,San Luis Obispo,1985,0,0,0,0,0
79,San Luis Obispo,1985,0,0,0,0,0
79,San Luis Obispo,1985,0,0,2,2,0
79,San Luis Obispo,1985,1,0,0,1,0
79,San Luis Obispo,1985, , , , , 
79,San Luis Obispo,1986,11,4,3,18,2
79,San Luis Obispo,1986,1,0,0,1,1
79,San Luis Obispo,1986,1,1,0,2,0
79,San Luis Obispo,1986,1,0,4,5,1
79,San Luis Obispo,1986,1,5,1,7,2
79,San Luis Obispo,1986,1,0,0,1,0
79,San Luis Obispo,1986,6,2,5,13,5
79,San Luis Obispo,1986,12,1,2,15,2
79,San Luis Obispo,1986,6,1,3,10,3
79,San Luis Obispo,1986,0,0,0,0,0
79,San Luis Obispo,1986,0,0,0,0,0
79,San Luis Obispo,1986,0,0,0,0,0
79,San Luis Obispo,1986,0,0,0,0,0
79,San Luis Obispo,1986, , , , , 
79,San Luis Obispo,1987,4,3,0,7,1
79,San Luis Obispo,1987,2,0,0,2,0
79,San Luis Obispo,1987,0,2,0,2,1
79,San Luis Obispo,1987,0,1,0,1,0
79,San Luis Obispo,1987,0,1,0,1,0
79,San Luis Obispo,1987,0,0,2,2,1
79,San Luis Obispo,1987,5,3,0,8,6
79,San Luis Obispo,1987,7,0,0,7,2
79,San Luis Obispo,1987,2,1,6,9,1
79,San Luis Obispo,1987,0,0,0,0,0
79,San Luis Obispo,1987,0,0,0,0,0
79,San Luis Obispo,1987,0,0,0,0,0
79,San Luis Obispo,1987,0,0,0,0,0
79,San Luis Obispo,1987, , , , , 
79,San Luis Obispo,1988,7,2,0,9,2
79,San Luis Obispo,1988,4,0,0,4,0
79,San Luis Obispo,1988,1,1,0,2,0
79,San Luis Obispo,1988,0,0,0,0,0
79,San Luis Obispo,1988,1,2,0,3,0
79,San Luis Obispo,1988,0,0,1,1,1
79,San Luis Obispo,1988,1,2,3,6,0
79,San Luis Obispo,1988,2,0,1,3,1
79,San Luis Obispo,1988,3,1,3,7,2
79,San Luis Obispo,1988,0,0,0,0,0
79,San Luis Obispo,1988,0,0,0,0,0
79,San Luis Obispo,1988,0,0,0,0,0
79,San Luis Obispo,1988,0,0,0,0,0
79,San Luis Obispo,1988, , , , , 
79,San Luis Obispo,1989,8,4,0,12,2
79,San Luis Obispo,1989,1,1,2,4,0
79,San Luis Obispo,1989,1,0,0,1,0
79,San Luis Obispo,1989,3,1,1,5,0
79,San Luis Obispo,1989,3,0,0,3,2
79,San Luis Obispo,1989,1,2,1,4,0
79,San Luis Obispo,1989,4,0,1,5,0
79,San Luis Obispo,1989,4,0,3,7,1
79,San Luis Obispo,1989,8,3,3,14,1
79,San Luis Obispo,1989,0,0,0,0,0
79,San Luis Obispo,1989,0,0,0,0,0
79,San Luis Obispo,1989,0,0,1,1,0
79,San Luis Obispo,1989,0,0,0,0,0
79,San Luis Obispo,1989, , , , , 
79,San Luis Obispo,1990, , , , , 
79,San Luis Obispo,1991,0,0,0,0,0
79,San Luis Obispo,1992,1,0,0,1,1
79,San Luis Obispo,1993,0,0,0,0,0
79,San Luis Obispo,1994,0,0,0,0,0
79,San Luis Obispo,1995,0,0,0,0,0
79,San Luis Obispo,1996,0,0,0,0,0
79,San Luis Obispo,1990,5,0,3,8,2
79,San Luis Obispo,1990,0,0,0,0,0
79,San Luis Obispo,1990,8,1,1,10,0
79,San Luis Obispo,1990,2,3,0,5,3
79,San Luis Obispo,1990,0,3,0,3,0
79,San Luis Obispo,1990,3,1,0,4,0
79,San Luis Obispo,1990,2,0,4,6,0
79,San Luis Obispo,1990,5,0,2,7,1
79,San Luis Obispo,1990,3,1,1,5,2
79,San Luis Obispo,1990,0,0,0,0,0
79,San Luis Obispo,1990,0,0,0,0,0
79,San Luis Obispo,1990,0,0,0,0,0
79,San Luis Obispo,1990,0,0,0,0,0
79,San Luis Obispo,1997,0,0,0,0,0
79,San Luis Obispo,1990, , , , , 
79,San Luis Obispo,1998,0,0,0,0,0
79,San Luis Obispo,1999,0,0,0,0,0
79,San Luis Obispo,2000,0,0,0,0,0
79,San Luis Obispo,2001,0,0,0,0,0
79,San Luis Obispo,1991,3,5,5,13,0
79,San Luis Obispo,1991,2,4,0,6,1
79,San Luis Obispo,1991,7,3,15,25,3
79,San Luis Obispo,1991,2,1,0,3,1
79,San Luis Obispo,1991,9,0,0,9,0
79,San Luis Obispo,1991,1,0,0,1,0
79,San Luis Obispo,1991,3,0,7,10,0
79,San Luis Obispo,1991,2,0,1,3,0
79,San Luis Obispo,1991,1,1,3,5,2
79,San Luis Obispo,1991,0,0,0,0,0
79,San Luis Obispo,1991,0,0,0,0,0
79,San Luis Obispo,1991,1,0,0,1,0
79,San Luis Obispo,1991,1,0,0,1,0
79,San Luis Obispo,2002,0,0,0,0,0
79,San Luis Obispo,1991, , , , , 
79,San Luis Obispo,2003,0,0,0,0,0
79,San Luis Obispo,2004,0,0,0,0,0
79,San Luis Obispo,2005,0,0,0,0,0
79,San Luis Obispo,2006,0,0,0,0,0
79,San Luis Obispo,1992,3,2,3,8,0
79,San Luis Obispo,1992,6,1,0,7,3
79,San Luis Obispo,1992,0,1,1,2,0
79,San Luis Obispo,1992,0,0,1,1,1
79,San Luis Obispo,1992,6,4,3,13,11
79,San Luis Obispo,1992,0,1,1,2,2
79,San Luis Obispo,1992,3,2,15,20,9
79,San Luis Obispo,1992,0,0,1,1,0
79,San Luis Obispo,1992,5,1,4,10,5
79,San Luis Obispo,1992,0,0,0,0,0
79,San Luis Obispo,1992,0,0,0,0,0
79,San Luis Obispo,1992,0,0,0,0,0
79,San Luis Obispo,1992,0,0,0,0,0
79,San Luis Obispo,2007,0,0,1,1,1
79,San Luis Obispo,1992, , , , , 
79,San Luis Obispo,2008,0,0,3,3,1
79,San Luis Obispo,2009,1,0,1,2,1
79,San Luis Obispo,2010,0,0,1,1,0
79,San Luis Obispo,2011,0,0,0,0,0
79,San Luis Obispo,1993,1,1,2,4,1
79,San Luis Obispo,1993,4,0,2,6,1
79,San Luis Obispo,1993,2,0,1,3,3
79,San Luis Obispo,1993,3,0,0,3,0
79,San Luis Obispo,1993,5,5,0,10,3
79,San Luis Obispo,1993,0,0,0,0,0
79,San Luis Obispo,1993,8,5,35,48,2
79,San Luis Obispo,1993,0,0,0,0,0
79,San Luis Obispo,1993,2,1,3,6,5
79,San Luis Obispo,1993,0,0,0,0,0
79,San Luis Obispo,1993,0,0,1,1,0
79,San Luis Obispo,1993,0,0,0,0,0
79,San Luis Obispo,1993,0,0,2,2,0
79,San Luis Obispo,2012,0,0,0,0,0
79,San Luis Obispo,1993, , , , , 
79,San Luis Obispo,2013,0,0,0,0,0
79,San Luis Obispo,2014,0,0,0,0,0
79,San Luis Obispo,2015,0,0,0,0,0
79,San Luis Obispo,1994,3,2,4,9,3
79,San Luis Obispo,1994,3,0,4,7,4
79,San Luis Obispo,1994,5,1,2,8,0
79,San Luis Obispo,1994,0,0,0,0,0
79,San Luis Obispo,1994,3,1,2,6,1
79,San Luis Obispo,1994,0,0,2,2,1
79,San Luis Obispo,1994,16,4,53,73,5
79,San Luis Obispo,1994,1,0,0,1,0
79,San Luis Obispo,1994,2,2,14,18,3
79,San Luis Obispo,1994,0,0,0,0,0
79,San Luis Obispo,1994,0,0,0,0,0
79,San Luis Obispo,1994,1,0,2,3,1
79,San Luis Obispo,1994,0,0,0,0,0
79,San Luis Obispo,1994, , , , , 
79,San Luis Obispo,1995,8,2,6,16,6
79,San Luis Obispo,1995,4,3,1,8,2
79,San Luis Obispo,1995,0,0,0,0,0
79,San Luis Obispo,1995,0,0,0,0,0
79,San Luis Obispo,1995,1,2,1,4,2
79,San Luis Obispo,1995,1,1,1,3,1
79,San Luis Obispo,1995,15,3,90,108,7
79,San Luis Obispo,1995,5,0,1,6,0
79,San Luis Obispo,1995,3,1,12,16,1
79,San Luis Obispo,1995,0,0,0,0,0
79,San Luis Obispo,1995,1,0,0,1,0
79,San Luis Obispo,1995,0,0,0,0,0
79,San Luis Obispo,1995,0,0,0,0,0
79,San Luis Obispo,1995,0,0,0,0,0
79,San Luis Obispo,1996,6,1,2,9,3
79,San Luis Obispo,1996,4,0,2,6,5
79,San Luis Obispo,1996,1,1,2,4,2
79,San Luis Obispo,1996,0,0,0,0,0
79,San Luis Obispo,1996,3,2,0,5,3
79,San Luis Obispo,1996,4,0,0,4,0
79,San Luis Obispo,1996,21,1,46,68,5
79,San Luis Obispo,1996,1,0,0,1,0
79,San Luis Obispo,1996,4,1,19,24,9
79,San Luis Obispo,1996,0,0,0,0,0
79,San Luis Obispo,1996,0,0,0,0,0
79,San Luis Obispo,1996,0,0,1,1,1
79,San Luis Obispo,1996,0,0,0,0,0
79,San Luis Obispo,1996,0,0,0,0,0
79,San Luis Obispo,1997,4,3,4,11,1
79,San Luis Obispo,1997,4,2,3,9,2
79,San Luis Obispo,1997,4,0,0,4,0
79,San Luis Obispo,1997,0,0,0,0,0
79,San Luis Obispo,1997,5,3,0,8,1
79,San Luis Obispo,1997,0,0,0,0,0
79,San Luis Obispo,1997,12,5,34,51,8
79,San Luis Obispo,1997,0,0,1,1,0
79,San Luis Obispo,1997,1,1,7,9,2
79,San Luis Obispo,1997,0,0,0,0,0
79,San Luis Obispo,1997,0,0,1,1,1
79,San Luis Obispo,1997,1,0,0,1,0
79,San Luis Obispo,1997,0,0,0,0,0
79,San Luis Obispo,1997,0,0,0,0,0
79,San Luis Obispo,1998,3,0,0,3,1
79,San Luis Obispo,1998,2,0,1,3,0
79,San Luis Obispo,1998,4,0,1,5,4
79,San Luis Obispo,1998,0,0,0,0,0
79,San Luis Obispo,1998,2,1,0,3,0
79,San Luis Obispo,1998,0,0,0,0,0
79,San Luis Obispo,1998,8,2,45,55,3
79,San Luis Obispo,1998,0,0,0,0,0
79,San Luis Obispo,1998,9,4,10,23,1
79,San Luis Obispo,1998,0,0,0,0,0
79,San Luis Obispo,1998,0,0,0,0,0
79,San Luis Obispo,1998,0,0,0,0,0
79,San Luis Obispo,1998,0,0,0,0,0
79,San Luis Obispo,1998,0,0,0,0,0
79,San Luis Obispo,1999,9,1,5,15,2
79,San Luis Obispo,1999,4,1,1,6,0
79,San Luis Obispo,1999,0,0,1,1,1
79,San Luis Obispo,1999,1,0,0,1,1
79,San Luis Obispo,1999,1,2,1,4,0
79,San Luis Obispo,1999,0,0,1,1,0
79,San Luis Obispo,1999,15,3,79,97,0
79,San Luis Obispo,1999,0,0,8,8,0
79,San Luis Obispo,1999,3,6,12,21,6
79,San Luis Obispo,1999,0,0,0,0,0
79,San Luis Obispo,1999,0,0,0,0,0
79,San Luis Obispo,1999,0,0,0,0,0
79,San Luis Obispo,1999,0,0,0,0,0
79,San Luis Obispo,1999,0,0,0,0,0
79,San Luis Obispo,1999,1,0,0,1,0
79,San Luis Obispo,2000,9,1,1,11,3
79,San Luis Obispo,2000,0,0,1,1,0
79,San Luis Obispo,2000,1,0,0,1,1
79,San Luis Obispo,2000,1,1,1,3,0
79,San Luis Obispo,2000,2,0,1,3,0
79,San Luis Obispo,2000,1,0,2,3,0
79,San Luis Obispo,2000,8,5,76,89,6
79,San Luis Obispo,2000,0,0,0,0,0
79,San Luis Obispo,2000,1,0,11,12,2
79,San Luis Obispo,2000,0,0,0,0,0
79,San Luis Obispo,2000,0,0,0,0,0
79,San Luis Obispo,2000,1,0,0,1,0
79,San Luis Obispo,2000,0,0,0,0,0
79,San Luis Obispo,2000,0,0,0,0,0
79,San Luis Obispo,2000,0,0,0,0,0
79,San Luis Obispo,2001,2,3,4,9,2
79,San Luis Obispo,2001,1,1,2,4,0
79,San Luis Obispo,2001,5,2,2,9,3
79,San Luis Obispo,2001,0,0,3,3,0
79,San Luis Obispo,2001,1,0,1,2,1
79,San Luis Obispo,2001,1,0,0,1,0
79,San Luis Obispo,2001,8,0,77,85,3
79,San Luis Obispo,2001,2,0,3,5,0
79,San Luis Obispo,2001,4,1,9,14,0
79,San Luis Obispo,2001,0,0,0,0,0
79,San Luis Obispo,2001,0,0,0,0,0
79,San Luis Obispo,2001,1,1,0,2,0
79,San Luis Obispo,2001,0,0,0,0,0
79,San Luis Obispo,2001,0,0,0,0,0
79,San Luis Obispo,2001,0,0,0,0,0
79,San Luis Obispo,2002,1,1,6,8,2
79,San Luis Obispo,2002,0,0,2,2,0
79,San Luis Obispo,2002,3,0,0,3,2
79,San Luis Obispo,2002,0,0,0,0,0
79,San Luis Obispo,2002,5,1,1,7,0
79,San Luis Obispo,2002,0,0,1,1,0
79,San Luis Obispo,2002,3,0,32,35,2
79,San Luis Obispo,2002,0,1,0,1,0
79,San Luis Obispo,2002,2,0,7,9,1
79,San Luis Obispo,2002,0,0,0,0,0
79,San Luis Obispo,2002,0,0,0,0,0
79,San Luis Obispo,2002,0,2,0,2,0
79,San Luis Obispo,2002,0,0,0,0,0
79,San Luis Obispo,2002,0,0,0,0,0
79,San Luis Obispo,2002,0,0,0,0,0
79,San Luis Obispo,2003,13,3,0,16,5
79,San Luis Obispo,2003,3,0,0,3,0
79,San Luis Obispo,2003,0,0,2,2,1
79,San Luis Obispo,2003,2,0,1,3,1
79,San Luis Obispo,2003,2,4,3,9,1
79,San Luis Obispo,2003,0,1,2,3,0
79,San Luis Obispo,2003,5,2,34,41,2
79,San Luis Obispo,2003,0,0,1,1,0
79,San Luis Obispo,2003,4,3,3,10,2
79,San Luis Obispo,2003,0,0,0,0,0
79,San Luis Obispo,2003,1,0,1,2,0
79,San Luis Obispo,2003,0,0,0,0,0
79,San Luis Obispo,2003,0,0,0,0,0
79,San Luis Obispo,2003,0,0,0,0,0
79,San Luis Obispo,2003,0,0,0,0,0
79,San Luis Obispo,2004,6,1,5,12,7
79,San Luis Obispo,2004,1,0,1,2,1
79,San Luis Obispo,2004,1,1,0,2,0
79,San Luis Obispo,2004,0,0,0,0,0
79,San Luis Obispo,2004,9,1,2,12,6
79,San Luis Obispo,2004,1,1,1,3,0
79,San Luis Obispo,2004,2,1,39,42,1
79,San Luis Obispo,2004,0,1,0,1,0
79,San Luis Obispo,2004,1,0,4,5,2
79,San Luis Obispo,2004,0,0,0,0,0
79,San Luis Obispo,2004,1,0,0,1,0
79,San Luis Obispo,2004,0,0,0,0,0
79,San Luis Obispo,2004,0,0,0,0,0
79,San Luis Obispo,2004,0,0,0,0,0
79,San Luis Obispo,2005,4,2,5,11,2
79,San Luis Obispo,2005,0,0,1,1,0
79,San Luis Obispo,2005,0,0,0,0,0
79,San Luis Obispo,2005,1,2,0,3,0
79,San Luis Obispo,2005,3,0,3,6,0
79,San Luis Obispo,2005,0,0,1,1,0
79,San Luis Obispo,2005,1,2,35,38,0
79,San Luis Obispo,2005,0,0,0,0,0
79,San Luis Obispo,2005,0,0,2,2,0
79,San Luis Obispo,2005,0,0,0,0,0
79,San Luis Obispo,2005,0,0,0,0,0
79,San Luis Obispo,2005,0,0,0,0,0
79,San Luis Obispo,2005,0,0,0,0,0
79,San Luis Obispo,2005,0,0,0,0,0
79,San Luis Obispo,2006,5,3,7,15,2
79,San Luis Obispo,2006,0,0,5,5,2
79,San Luis Obispo,2006,0,0,0,0,0
79,San Luis Obispo,2006,1,0,1,2,0
79,San Luis Obispo,2006,3,4,5,12,0
79,San Luis Obispo,2006,0,0,0,0,0
79,San Luis Obispo,2006,4,1,36,41,2
79,San Luis Obispo,2006,0,0,1,1,0
79,San Luis Obispo,2006,0,2,4,6,0
79,San Luis Obispo,2006,0,0,0,0,0
79,San Luis Obispo,2006,1,0,0,1,0
79,San Luis Obispo,2006,0,0,0,0,0
79,San Luis Obispo,2006,0,0,0,0,0
79,San Luis Obispo,2006,0,0,0,0,0
79,San Luis Obispo,2007,0,0,7,7,1
79,San Luis Obispo,2007,0,0,1,1,0
79,San Luis Obispo,2007,0,0,3,3,0
79,San Luis Obispo,2007,5,1,3,9,2
79,San Luis Obispo,2007,2,0,1,3,1
79,San Luis Obispo,2007,0,0,0,0,0
79,San Luis Obispo,2007,1,3,34,38,5
79,San Luis Obispo,2007,1,0,3,4,0
79,San Luis Obispo,2007,1,13,4,18,1
79,San Luis Obispo,2007,0,0,0,0,0
79,San Luis Obispo,2007,0,0,0,0,0
79,San Luis Obispo,2007,0,0,0,0,0
79,San Luis Obispo,2007,0,0,0,0,0
79,San Luis Obispo,2007,0,0,0,0,0
79,San Luis Obispo,2008,5,3,3,11,1
79,San Luis Obispo,2008,0,0,1,1,0
79,San Luis Obispo,2008,0,0,3,3,0
79,San Luis Obispo,2008,0,1,0,1,0
79,San Luis Obispo,2008,0,0,3,3,0
79,San Luis Obispo,2008,0,0,0,0,0
79,San Luis Obispo,2008,15,1,24,40,1
79,San Luis Obispo,2008,7,0,3,10,2
79,San Luis Obispo,2008,0,0,3,3,2
79,San Luis Obispo,2008,0,0,0,0,0
79,San Luis Obispo,2008,0,0,0,0,0
79,San Luis Obispo,2008,0,0,0,0,0
79,San Luis Obispo,2008,0,0,0,0,0
79,San Luis Obispo,2008,0,0,0,0,0
79,San Luis Obispo,2009,0,2,6,8,2
79,San Luis Obispo,2009,0,1,4,5,1
79,San Luis Obispo,2009,0,0,2,2,0
79,San Luis Obispo,2009,1,0,1,2,0
79,San Luis Obispo,2009,5,0,0,5,0
79,San Luis Obispo,2009,0,0,0,0,0
79,San Luis Obispo,2009,3,7,40,50,2
79,San Luis Obispo,2009,3,0,1,4,0
79,San Luis Obispo,2009,3,2,5,10,0
79,San Luis Obispo,2009,0,0,0,0,0
79,San Luis Obispo,2009,0,0,0,0,0
79,San Luis Obispo,2009,0,0,0,0,0
79,San Luis Obispo,2009,0,0,0,0,0
79,San Luis Obispo,2009,0,0,0,0,0
79,San Luis Obispo,2010,0,2,3,5,2
79,San Luis Obispo,2010,0,0,2,2,0
79,San Luis Obispo,2010,0,0,5,5,1
79,San Luis Obispo,2010,0,0,0,0,0
79,San Luis Obispo,2010,1,0,9,10,0
79,San Luis Obispo,2010,0,0,0,0,0
79,San Luis Obispo,2010,3,1,18,22,0
79,San Luis Obispo,2010,0,0,1,1,0
79,San Luis Obispo,2010,1,0,4,5,1
79,San Luis Obispo,2010,0,0,0,0,0
79,San Luis Obispo,2010,0,0,0,0,0
79,San Luis Obispo,2010,0,0,0,0,0
79,San Luis Obispo,2010,0,0,0,0,0
79,San Luis Obispo,2010,0,0,0,0,0
79,San Luis Obispo,2011,0,0,3,3,2
79,San Luis Obispo,2011,3,0,10,13,0
79,San Luis Obispo,2011,0,0,3,3,0
79,San Luis Obispo,2011,0,0,0,0,0
79,San Luis Obispo,2011,1,0,1,2,0
79,San Luis Obispo,2011,0,0,0,0,0
79,San Luis Obispo,2011,1,4,20,25,0
79,San Luis Obispo,2011,1,0,1,2,1
79,San Luis Obispo,2011,2,0,1,3,1
79,San Luis Obispo,2011,0,0,0,0,0
79,San Luis Obispo,2011,1,0,0,1,0
79,San Luis Obispo,2011,0,0,0,0,0
79,San Luis Obispo,2011,0,0,0,0,0
79,San Luis Obispo,2011,0,0,0,0,0
79,San Luis Obispo,2012,3,4,1,8,1
79,San Luis Obispo,2012,3,1,2,6,1
79,San Luis Obispo,2012,1,1,2,4,0
79,San Luis Obispo,2012,0,0,2,2,0
79,San Luis Obispo,2012,3,1,1,5,2
79,San Luis Obispo,2012,0,0,3,3,0
79,San Luis Obispo,2012,0,1,47,48,2
79,San Luis Obispo,2012,1,0,1,2,0
79,San Luis Obispo,2012,1,3,5,9,1
79,San Luis Obispo,2012,0,0,0,0,0
79,San Luis Obispo,2012,0,0,0,0,0
79,San Luis Obispo,2012,0,0,0,0,0
79,San Luis Obispo,2012,0,0,0,0,0
79,San Luis Obispo,2012,0,0,0,0,0
79,San Luis Obispo,2013,2,2,0,4,1
79,San Luis Obispo,2013,0,0,0,0,0
79,San Luis Obispo,2013,0,0,1,1,0
79,San Luis Obispo,2013,1,0,0,1,0
79,San Luis Obispo,2013,1,1,2,4,0
79,San Luis Obispo,2013,0,0,0,0,0
79,San Luis Obispo,2013,2,1,41,44,0
79,San Luis Obispo,2013,0,0,0,0,0
79,San Luis Obispo,2013,4,1,2,7,1
79,San Luis Obispo,2013,0,0,0,0,0
79,San Luis Obispo,2013,0,0,0,0,0
79,San Luis Obispo,2013,0,0,0,0,0
79,San Luis Obispo,2013,0,0,0,0,0
79,San Luis Obispo,2013,0,0,0,0,0
79,San Luis Obispo,2014,1,0,2,3,0
79,San Luis Obispo,2014,0,1,1,2,0
79,San Luis Obispo,2014,0,0,0,0,0
79,San Luis Obispo,2014,0,0,0,0,0
79,San Luis Obispo,2014,0,1,5,6,2
79,San Luis Obispo,2014,0,0,2,2,1
79,San Luis Obispo,2014,0,2,15,17,0
79,San Luis Obispo,2014,1,0,0,1,0
79,San Luis Obispo,2014,0,0,3,3,1
79,San Luis Obispo,2014,0,0,0,0,0
79,San Luis Obispo,2014,0,0,0,0,0
79,San Luis Obispo,2014,0,0,0,0,0
79,San Luis Obispo,2014,0,0,0,0,0
79,San Luis Obispo,2014,0,0,0,0,0
79,San Luis Obispo,2015,2,0,1,3,1
79,San Luis Obispo,2015,0,0,0,0,0
79,San Luis Obispo,2015,1,0,1,2,0
79,San Luis Obispo,2015,0,0,0,0,0
79,San Luis Obispo,2015,1,0,0,1,0
79,San Luis Obispo,2015,0,0,2,2,0
79,San Luis Obispo,2015,1,0,43,44,0
79,San Luis Obispo,2015,0,0,1,1,0
79,San Luis Obispo,2015,1,3,1,5,1
79,San Luis Obispo,2015,0,0,0,0,0
79,San Luis Obispo,2015,0,0,5,5,0
79,San Luis Obispo,2015,0,0,0,0,0
79,San Luis Obispo,2015,0,0,0,0,0
79,San Luis Obispo,2015,0,0,0,0,0
79,San Luis Obispo,2016,2,5,3,10,1
79,San Luis Obispo,2016,2,1,0,3,3
79,San Luis Obispo,2016,0,0,4,4,1
79,San Luis Obispo,2016,0,2,0,2,2
79,San Luis Obispo,2016,0,2,4,6,3
79,San Luis Obispo,2016,0,0,0,0,0
79,San Luis Obispo,2016,6,2,18,26,0
79,San Luis Obispo,2016,0,0,1,1,0
79,San Luis Obispo,2016,3,2,1,6,3
79,San Luis Obispo,2016,0,0,0,0,0
79,San Luis Obispo,2016,0,0,1,1,0
79,San Luis Obispo,2016,0,0,0,0,0
79,San Luis Obispo,2016,0,0,0,0,0
79,San Luis Obispo,2016,0,0,0,0,0
79,San Luis Obispo,2016,0,0,0,0,0
79,San Luis Obispo,2017,0,0,5,5,3
79,San Luis Obispo,2017,0,2,0,2,0
79,San Luis Obispo,2017,0,0,0,0,0
79,San Luis Obispo,2017,1,1,1,3,2
79,San Luis Obispo,2017,2,1,1,4,1
79,San Luis Obispo,2017,0,0,1,1,0
79,San Luis Obispo,2017,2,0,10,12,0
79,San Luis Obispo,2017,0,0,0,0,0
79,San Luis Obispo,2017,2,1,0,3,0
79,San Luis Obispo,2017,0,0,0,0,0
79,San Luis Obispo,2017,0,0,6,6,0
79,San Luis Obispo,2017,0,0,0,0,0
79,San Luis Obispo,2017,0,0,0,0,0
79,San Luis Obispo,2017,0,0,0,0,0
79,San Luis Obispo,2017,0,0,0,0,0
79,San Luis Obispo,2018,0,0,3,3,0
79,San Luis Obispo,2018,0,0,4,4,3
79,San Luis Obispo,2018,1,0,3,4,3
79,San Luis Obispo,2018,2,1,1,4,0
79,San Luis Obispo,2018,0,0,0,0,0
79,San Luis Obispo,2018,0,0,2,2,1
79,San Luis Obispo,2018,0,0,1,1,1
79,San Luis Obispo,2018,0,3,18,21,0
79,San Luis Obispo,2018,1,0,1,2,0
79,San Luis Obispo,2018,1,1,1,3,2
79,San Luis Obispo,2018,0,0,0,0,0
79,San Luis Obispo,2018,0,0,0,0,0
79,San Luis Obispo,2018,0,0,0,0,0
79,San Luis Obispo,2018,0,0,0,0,0
79,San Luis Obispo,2018,0,0,0,0,0
79,San Luis Obispo,2019,3,0,4,7,1
79,San Luis Obispo,2019,0,1,2,3,1
79,San Luis Obispo,2019,0,0,1,1,0
79,San Luis Obispo,2019,0,0,0,0,0
79,San Luis Obispo,2019,0,1,2,3,0
79,San Luis Obispo,2019,1,0,0,1,0
79,San Luis Obispo,2019,6,2,17,25,3
79,San Luis Obispo,2019,0,0,0,0,0
79,San Luis Obispo,2019,2,0,1,3,2
79,San Luis Obispo,2019,0,0,0,0,0
79,San Luis Obispo,2019,1,0,0,1,0
79,San Luis Obispo,2019,0,0,0,0,0
79,San Luis Obispo,2019,0,0,0,0,0
79,San Luis Obispo,2019,0,0,0,0,0
79,San Luis Obispo,2019,0,0,0,0,0
81,San Mateo,1985,8,3,1,12,2
81,San Mateo,1985,0,0,0,0,0
81,San Mateo,1985,1,0,1,2,0
81,San Mateo,1985,2,0,0,2,2
81,San Mateo,1985,12,1,5,18,2
81,San Mateo,1985,0,0,1,1,0
81,San Mateo,1985,21,12,4,37,6
81,San Mateo,1985,1,0,0,1,0
81,San Mateo,1985,0,0,0,0,0
81,San Mateo,1985,4,1,0,5,0
81,San Mateo,1985,2,3,0,5,0
81,San Mateo,1985,4,3,1,8,0
81,San Mateo,1985,6,8,6,20,1
81,San Mateo,1985,0,1,0,1,0
81,San Mateo,1985,3,2,8,13,3
81,San Mateo,1985,16,10,2,28,3
81,San Mateo,1985,21,9,36,66,16
81,San Mateo,1985,0,0,0,0,0
81,San Mateo,1985,4,1,1,6,0
81,San Mateo,1985,0,0,0,0,0
81,San Mateo,1985,0,0,0,0,0
81,San Mateo,1985,0,0,0,0,0
81,San Mateo,1985,0,0,0,0,0
81,San Mateo,1985,0,0,0,0,0
81,San Mateo,1985, , , , , 
81,San Mateo,1986,8,11,2,21,8
81,San Mateo,1986,1,0,0,1,0
81,San Mateo,1986,0,1,1,2,0
81,San Mateo,1986,0,0,0,0,0
81,San Mateo,1986,3,2,4,9,2
81,San Mateo,1986,0,0,1,1,1
81,San Mateo,1986,7,5,5,17,7
81,San Mateo,1986,1,3,2,6,2
81,San Mateo,1986,0,0,0,0,0
81,San Mateo,1986,9,2,1,12,3
81,San Mateo,1986,1,1,1,3,0
81,San Mateo,1986,7,3,1,11,3
81,San Mateo,1986,9,7,2,18,1
81,San Mateo,1986,7,2,0,9,3
81,San Mateo,1986,0,1,2,3,0
81,San Mateo,1986,16,7,7,30,2
81,San Mateo,1986,19,13,18,50,5
81,San Mateo,1986,1,0,0,1,1
81,San Mateo,1986,1,0,2,3,0
81,San Mateo,1986,0,0,0,0,0
81,San Mateo,1986,0,0,0,0,0
81,San Mateo,1986,0,2,0,2,0
81,San Mateo,1986,2,1,0,3,0
81,San Mateo,1986,0,0,0,0,0
81,San Mateo,1986, , , , , 
81,San Mateo,1987,0,4,3,7,1
81,San Mateo,1987,1,0,0,1,0
81,San Mateo,1987,3,0,1,4,2
81,San Mateo,1987,0,2,1,3,1
