ID,YEAR,MONTH,DAY,PGTM,PRCP,SNOW,SNWD,TMAX,TMIN,WDFG,WSFG,WT01,WT03,WT04,WT05,WT07,WT08,WT09,WT16,WT18
USW00023119,1949,7,21,1642.0,0.0,0.0,0.0,328.0,156.0,315.0,103.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,7,22,1442.0,0.0,0.0,0.0,333.0,133.0,315.0,98.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,7,23,1700.0,0.0,0.0,0.0,322.0,144.0,315.0,94.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,7,24,1718.0,0.0,0.0,0.0,317.0,133.0,315.0,116.0,1.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,7,25,1806.0,0.0,0.0,0.0,311.0,117.0,315.0,94.0,1.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,7,26,1654.0,0.0,0.0,0.0,300.0,133.0,315.0,103.0,1.0,,,,,1.0,,1.0,
USW00023119,1949,7,27,1818.0,0.0,0.0,0.0,294.0,139.0,315.0,98.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,7,28,1512.0,0.0,0.0,0.0,300.0,139.0,315.0,89.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,7,29,1712.0,0.0,0.0,0.0,311.0,139.0,315.0,89.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,7,3,1524.0,0.0,0.0,0.0,317.0,167.0,315.0,112.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,7,30,1706.0,0.0,0.0,0.0,322.0,172.0,315.0,98.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,7,31,1624.0,0.0,0.0,0.0,344.0,167.0,315.0,112.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,7,4,1524.0,0.0,0.0,0.0,300.0,156.0,315.0,107.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,7,5,1530.0,0.0,0.0,0.0,300.0,133.0,338.0,107.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,7,6,1606.0,0.0,0.0,0.0,294.0,128.0,315.0,107.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,7,7,1342.0,0.0,0.0,0.0,311.0,100.0,338.0,107.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,7,8,1442.0,0.0,0.0,0.0,311.0,133.0,315.0,112.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,7,9,1642.0,0.0,0.0,0.0,333.0,150.0,315.0,107.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,8,1,1506.0,0.0,0.0,0.0,350.0,161.0,315.0,107.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,10,1624.0,0.0,0.0,0.0,267.0,117.0,315.0,103.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,11,1830.0,0.0,0.0,0.0,261.0,128.0,315.0,94.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,12,1706.0,0.0,0.0,0.0,289.0,111.0,315.0,98.0,-9999.0,,,,,1.0,,,
USW00023119,1949,8,13,1548.0,0.0,0.0,0.0,289.0,117.0,315.0,103.0,1.0,,,,,1.0,,,
USW00023119,1949,8,14,1748.0,0.0,0.0,0.0,294.0,133.0,315.0,89.0,1.0,,,,,1.0,,,
USW00023119,1949,8,15,1706.0,0.0,0.0,0.0,278.0,133.0,315.0,94.0,1.0,,,,,1.0,,,
USW00023119,1949,8,16,1424.0,0.0,0.0,0.0,294.0,122.0,315.0,94.0,1.0,,,,,1.0,,,
USW00023119,1949,8,17,1406.0,0.0,0.0,0.0,311.0,122.0,315.0,80.0,-9999.0,,,,,1.0,,,
USW00023119,1949,8,18,542.0,0.0,0.0,0.0,339.0,139.0,315.0,107.0,-9999.0,,,,,1.0,,,
USW00023119,1949,8,19,1430.0,0.0,0.0,0.0,356.0,144.0,315.0,107.0,-9999.0,,,,,1.0,,,
USW00023119,1949,8,2,1600.0,0.0,0.0,0.0,394.0,189.0,315.0,125.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,20,1742.0,0.0,0.0,0.0,372.0,139.0,315.0,112.0,-9999.0,,,,,1.0,,,
USW00023119,1949,8,21,1748.0,0.0,0.0,0.0,378.0,183.0,315.0,112.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,22,1524.0,0.0,0.0,0.0,333.0,200.0,315.0,116.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,23,1530.0,0.0,0.0,0.0,333.0,172.0,315.0,107.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,24,1506.0,0.0,0.0,0.0,356.0,144.0,315.0,94.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,25,1548.0,0.0,0.0,0.0,356.0,156.0,315.0,112.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,26,1306.0,0.0,0.0,0.0,344.0,167.0,315.0,94.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,27,1618.0,0.0,0.0,0.0,372.0,189.0,315.0,103.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,28,1454.0,0.0,0.0,0.0,344.0,178.0,315.0,116.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,29,1354.0,0.0,0.0,0.0,356.0,167.0,315.0,98.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,3,1548.0,0.0,0.0,0.0,383.0,189.0,338.0,107.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,30,1624.0,0.0,0.0,0.0,372.0,172.0,315.0,103.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,31,1454.0,0.0,0.0,0.0,367.0,156.0,315.0,143.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,8,4,1500.0,0.0,0.0,0.0,356.0,161.0,338.0,103.0,-9999.0,,,,,1.0,,,
USW00023119,1949,8,5,1512.0,0.0,0.0,0.0,344.0,167.0,338.0,98.0,-9999.0,,,,,1.0,,,
USW00023119,1949,8,6,1536.0,0.0,0.0,0.0,361.0,167.0,315.0,121.0,-9999.0,,,,,1.0,,,
USW00023119,1949,8,7,1548.0,0.0,0.0,0.0,333.0,167.0,315.0,116.0,-9999.0,,,,,1.0,,,
USW00023119,1949,8,8,1536.0,0.0,0.0,0.0,294.0,144.0,315.0,116.0,1.0,,,,,-9999.0,,,
USW00023119,1949,8,9,1306.0,0.0,0.0,0.0,256.0,133.0,315.0,98.0,-9999.0,,,,,-9999.0,,,
USW00023119,1949,9,1,1512.0,0.0,0.0,0.0,378.0,156.0,315.0,103.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,9,10,1506.0,0.0,0.0,0.0,317.0,150.0,315.0,112.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,9,11,1706.0,0.0,0.0,0.0,283.0,106.0,315.0,89.0,1.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,9,12,1612.0,0.0,0.0,0.0,300.0,111.0,315.0,112.0,1.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,9,13,1606.0,0.0,0.0,0.0,306.0,106.0,315.0,98.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,14,1248.0,0.0,0.0,0.0,311.0,111.0,338.0,89.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,15,1606.0,0.0,0.0,0.0,322.0,122.0,315.0,107.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,16,1554.0,0.0,0.0,0.0,311.0,133.0,315.0,103.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,17,1448.0,0.0,0.0,0.0,311.0,117.0,315.0,98.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,18,1548.0,0.0,0.0,0.0,350.0,139.0,315.0,107.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,19,1512.0,0.0,0.0,0.0,339.0,167.0,315.0,98.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,2,1412.0,0.0,0.0,0.0,339.0,150.0,315.0,89.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,20,1412.0,0.0,0.0,0.0,339.0,156.0,315.0,94.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,21,1442.0,0.0,0.0,0.0,367.0,183.0,315.0,94.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,22,1406.0,0.0,0.0,0.0,417.0,189.0,315.0,107.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,23,1436.0,0.0,0.0,0.0,406.0,206.0,315.0,103.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,24,1512.0,0.0,0.0,0.0,378.0,194.0,315.0,107.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,9,25,1306.0,0.0,0.0,0.0,300.0,133.0,180.0,121.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,9,26,1406.0,0.0,0.0,0.0,278.0,122.0,180.0,112.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,9,27,1712.0,0.0,0.0,0.0,272.0,83.0,315.0,94.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,28,1618.0,0.0,0.0,0.0,311.0,100.0,315.0,94.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,9,29,1500.0,0.0,0.0,0.0,344.0,111.0,315.0,89.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,3,1442.0,0.0,0.0,0.0,322.0,139.0,315.0,98.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,30,1436.0,0.0,0.0,0.0,344.0,111.0,315.0,103.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,9,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,9,4,1530.0,0.0,0.0,0.0,328.0,144.0,315.0,98.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,5,1554.0,0.0,0.0,0.0,350.0,144.0,315.0,85.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,9,6,1736.0,0.0,0.0,0.0,378.0,161.0,315.0,103.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,9,7,1530.0,0.0,0.0,0.0,394.0,178.0,315.0,116.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,9,8,1636.0,0.0,0.0,0.0,372.0,217.0,315.0,107.0,-9999.0,,,,,-9999.0,,1.0,
USW00023119,1949,9,9,1436.0,0.0,0.0,0.0,322.0,189.0,315.0,107.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,10,1,1318.0,0.0,0.0,0.0,289.0,128.0,315.0,89.0,1.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,10,1154.0,0.0,0.0,0.0,228.0,44.0,293.0,76.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,11,1612.0,0.0,0.0,0.0,328.0,78.0,315.0,89.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,10,12,1430.0,0.0,0.0,0.0,350.0,128.0,315.0,98.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,13,1418.0,0.0,0.0,0.0,311.0,122.0,315.0,94.0,1.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,14,1254.0,0.0,0.0,0.0,228.0,122.0,315.0,80.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,10,15,1518.0,0.0,0.0,0.0,306.0,111.0,315.0,107.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,10,16,1600.0,0.0,0.0,0.0,233.0,139.0,315.0,103.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,10,17,1412.0,3.0,0.0,0.0,172.0,133.0,158.0,85.0,1.0,-9999.0,,,,-9999.0,,1.0,
USW00023119,1949,10,18,2030.0,0.0,0.0,0.0,167.0,83.0,248.0,143.0,-9999.0,-9999.0,,,,-9999.0,,1.0,
USW00023119,1949,10,19,154.0,0.0,0.0,0.0,150.0,33.0,293.0,98.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,2,1348.0,0.0,0.0,0.0,278.0,128.0,315.0,76.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,10,20,1748.0,0.0,0.0,0.0,167.0,33.0,338.0,85.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,21,1642.0,0.0,0.0,0.0,211.0,22.0,113.0,72.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,22,1748.0,0.0,0.0,0.0,239.0,67.0,315.0,94.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,23,1524.0,0.0,0.0,0.0,250.0,50.0,315.0,89.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,24,1430.0,0.0,0.0,0.0,294.0,67.0,315.0,89.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,25,1606.0,0.0,0.0,0.0,289.0,78.0,315.0,94.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,26,1412.0,0.0,0.0,0.0,294.0,83.0,315.0,85.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,27,1600.0,0.0,0.0,0.0,278.0,72.0,315.0,80.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,28,1606.0,0.0,0.0,0.0,322.0,83.0,338.0,76.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,29,1548.0,0.0,0.0,0.0,322.0,94.0,315.0,94.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,3,1342.0,0.0,0.0,0.0,256.0,100.0,315.0,89.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,10,30,1236.0,0.0,0.0,0.0,322.0,100.0,270.0,107.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,31,924.0,0.0,0.0,0.0,311.0,122.0,270.0,89.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,4,1248.0,0.0,0.0,0.0,261.0,111.0,315.0,85.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,10,5,1436.0,0.0,0.0,0.0,222.0,122.0,315.0,85.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,10,6,1606.0,0.0,0.0,0.0,211.0,144.0,315.0,89.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,10,7,1024.0,0.0,0.0,0.0,200.0,111.0,203.0,107.0,1.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,10,8,1154.0,0.0,0.0,0.0,161.0,78.0,338.0,165.0,-9999.0,1.0,,,,-9999.0,,1.0,
USW00023119,1949,10,9,1106.0,0.0,0.0,0.0,200.0,39.0,293.0,98.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,11,1,1612.0,0.0,0.0,0.0,322.0,106.0,23.0,80.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,10,648.0,185.0,0.0,0.0,139.0,94.0,360.0,139.0,-9999.0,,,,,-9999.0,,1.0,
USW00023119,1949,11,11,1506.0,0.0,0.0,0.0,206.0,83.0,315.0,58.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,11,12,2142.0,0.0,0.0,0.0,261.0,67.0,90.0,103.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,13,1142.0,0.0,0.0,0.0,294.0,100.0,90.0,103.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,14,1436.0,0.0,0.0,0.0,306.0,94.0,113.0,80.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,15,1524.0,0.0,0.0,0.0,306.0,89.0,338.0,63.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,16,1524.0,0.0,0.0,0.0,322.0,78.0,113.0,76.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,17,1048.0,0.0,0.0,0.0,306.0,117.0,113.0,94.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,18,1448.0,0.0,0.0,0.0,300.0,111.0,338.0,76.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,19,1424.0,0.0,0.0,0.0,267.0,83.0,338.0,80.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,2,1200.0,0.0,0.0,0.0,328.0,100.0,90.0,98.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,20,1430.0,0.0,0.0,0.0,244.0,89.0,315.0,63.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,21,1530.0,0.0,0.0,0.0,261.0,78.0,338.0,63.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,11,22,1424.0,0.0,0.0,0.0,272.0,72.0,315.0,76.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,11,23,1236.0,0.0,0.0,0.0,283.0,67.0,315.0,80.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,24,1336.0,0.0,0.0,0.0,300.0,67.0,315.0,63.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,11,25,1430.0,0.0,0.0,0.0,261.0,94.0,315.0,76.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,26,1242.0,0.0,0.0,0.0,250.0,106.0,315.0,80.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,11,27,1324.0,0.0,0.0,0.0,228.0,78.0,315.0,72.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,11,28,1418.0,0.0,0.0,0.0,228.0,50.0,338.0,72.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1949,11,29,1148.0,0.0,0.0,0.0,283.0,61.0,113.0,63.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,11,3,1142.0,0.0,0.0,0.0,328.0,111.0,68.0,103.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,30,1500.0,0.0,0.0,0.0,267.0,72.0,315.0,72.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,11,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,4,1712.0,0.0,0.0,0.0,333.0,100.0,338.0,76.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,5,1354.0,0.0,0.0,0.0,317.0,89.0,293.0,76.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,6,1318.0,0.0,0.0,0.0,311.0,111.0,225.0,98.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,7,1530.0,0.0,0.0,0.0,200.0,89.0,315.0,94.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1949,11,8,1412.0,0.0,0.0,0.0,178.0,100.0,293.0,89.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1949,11,9,1000.0,0.0,0.0,0.0,156.0,100.0,158.0,76.0,-9999.0,,,,,-9999.0,,1.0,
USW00023119,1949,12,1,1706.0,0.0,0.0,0.0,283.0,78.0,338.0,80.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,12,10,1448.0,0.0,0.0,0.0,100.0,22.0,315.0,219.0,1.0,1.0,,,,-9999.0,,1.0,
USW00023119,1949,12,11,1342.0,0.0,0.0,0.0,89.0,-22.0,45.0,116.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,12,1042.0,0.0,0.0,0.0,122.0,-22.0,90.0,107.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,13,1424.0,0.0,0.0,0.0,178.0,-6.0,315.0,80.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,14,1036.0,0.0,0.0,0.0,178.0,33.0,90.0,143.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,15,348.0,0.0,0.0,0.0,122.0,61.0,113.0,107.0,-9999.0,-9999.0,,,,-9999.0,,1.0,
USW00023119,1949,12,16,1430.0,41.0,0.0,0.0,133.0,56.0,293.0,103.0,1.0,-9999.0,,,,-9999.0,,1.0,
USW00023119,1949,12,17,1118.0,0.0,0.0,0.0,128.0,56.0,248.0,85.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,12,18,1206.0,23.0,0.0,0.0,117.0,72.0,203.0,130.0,1.0,-9999.0,,,,-9999.0,,1.0,
USW00023119,1949,12,19,1512.0,160.0,0.0,0.0,117.0,28.0,315.0,112.0,1.0,-9999.0,,,,-9999.0,,1.0,
USW00023119,1949,12,2,1248.0,0.0,0.0,0.0,272.0,78.0,315.0,54.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,12,20,1148.0,0.0,0.0,0.0,83.0,-6.0,23.0,188.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,21,1648.0,0.0,0.0,0.0,133.0,-28.0,360.0,67.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,12,22,948.0,0.0,0.0,0.0,183.0,17.0,90.0,116.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,23,912.0,0.0,0.0,0.0,217.0,17.0,90.0,98.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,24,2118.0,0.0,0.0,0.0,161.0,6.0,68.0,76.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,12,25,948.0,0.0,0.0,0.0,172.0,28.0,90.0,152.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,26,1518.0,0.0,0.0,0.0,217.0,11.0,113.0,98.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,27,1600.0,0.0,0.0,0.0,228.0,28.0,90.0,121.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,28,742.0,0.0,0.0,0.0,233.0,50.0,68.0,103.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,29,318.0,0.0,0.0,0.0,222.0,17.0,315.0,72.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,3,1724.0,0.0,0.0,0.0,272.0,50.0,45.0,45.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,30,1754.0,0.0,0.0,0.0,228.0,11.0,90.0,76.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,31,1442.0,0.0,0.0,0.0,222.0,44.0,90.0,80.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,4,1730.0,0.0,0.0,0.0,267.0,56.0,315.0,49.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1949,12,5,1630.0,0.0,0.0,0.0,222.0,50.0,338.0,63.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,12,6,1206.0,0.0,0.0,0.0,189.0,28.0,315.0,67.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1949,12,7,2242.0,0.0,0.0,0.0,156.0,67.0,158.0,63.0,1.0,-9999.0,,,,-9999.0,,1.0,
USW00023119,1949,12,8,1706.0,71.0,0.0,0.0,117.0,89.0,90.0,80.0,-9999.0,-9999.0,,,,-9999.0,,1.0,
USW00023119,1949,12,9,1006.0,0.0,0.0,0.0,194.0,89.0,135.0,94.0,1.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1950,1,1,1030.0,0.0,0.0,0.0,144.0,22.0,180.0,85.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1950,1,10,400.0,0.0,0.0,0.0,139.0,-6.0,338.0,80.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1950,1,11,1354.0,58.0,0.0,0.0,100.0,6.0,225.0,116.0,1.0,,,,,1.0,,1.0,
USW00023119,1950,1,12,1224.0,25.0,0.0,0.0,89.0,17.0,270.0,107.0,1.0,,,,,-9999.0,,1.0,
USW00023119,1950,1,13,1330.0,0.0,0.0,0.0,94.0,0.0,180.0,76.0,1.0,,,,,-9999.0,,-9999.0,
USW00023119,1950,1,14,1700.0,38.0,0.0,0.0,61.0,17.0,68.0,72.0,1.0,,,,,-9999.0,,1.0,
USW00023119,1950,1,15,1148.0,0.0,0.0,0.0,128.0,44.0,203.0,72.0,1.0,,,,,-9999.0,,-9999.0,
USW00023119,1950,1,16,1500.0,0.0,0.0,0.0,167.0,-6.0,338.0,63.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1950,1,17,1624.0,0.0,0.0,0.0,206.0,28.0,315.0,72.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1950,1,18,1612.0,0.0,0.0,0.0,206.0,50.0,338.0,63.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1950,1,19,1718.0,0.0,0.0,0.0,261.0,72.0,68.0,85.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1950,1,2,2118.0,5.0,0.0,0.0,122.0,33.0,293.0,125.0,-9999.0,,,,,1.0,,1.0,
USW00023119,1950,1,20,1736.0,0.0,0.0,0.0,256.0,83.0,338.0,76.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1950,1,21,1500.0,0.0,0.0,0.0,228.0,67.0,315.0,80.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1950,1,22,1724.0,0.0,0.0,0.0,233.0,72.0,315.0,80.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1950,1,23,1624.0,0.0,0.0,0.0,206.0,56.0,315.0,103.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1950,1,24,1818.0,0.0,0.0,0.0,133.0,33.0,293.0,161.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1950,1,25,1106.0,0.0,0.0,0.0,100.0,-11.0,315.0,107.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1950,1,26,1106.0,0.0,0.0,0.0,150.0,-33.0,90.0,107.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1950,1,27,1806.0,0.0,0.0,0.0,167.0,-22.0,338.0,80.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1950,1,28,2012.0,20.0,0.0,0.0,111.0,-6.0,135.0,76.0,-9999.0,,,,,1.0,,1.0,
USW00023119,1950,1,29,1242.0,84.0,0.0,0.0,111.0,56.0,293.0,85.0,1.0,,,,,1.0,,1.0,
USW00023119,1950,1,3,800.0,0.0,0.0,0.0,89.0,6.0,45.0,152.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1950,1,30,1418.0,0.0,0.0,0.0,106.0,28.0,315.0,89.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1950,1,31,1336.0,0.0,0.0,0.0,117.0,-6.0,315.0,72.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1950,1,4,1218.0,0.0,0.0,0.0,100.0,-33.0,158.0,76.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1950,1,5,1006.0,0.0,0.0,0.0,117.0,-28.0,90.0,98.0,-9999.0,,,,,-9999.0,,-9999.0,
